,时间,GPS车速
0,85844,8.4
1,85845,0.3
2,85846,0.0
3,85847,0.0
4,85848,0.0
5,85849,0.0
6,85850,0.0
7,85851,0.0
8,85852,0.0
9,85853,0.0
10,85854,7.6
11,85855,12.5
12,85856,14.3
13,85857,14.9
14,85858,16.1
15,85859,17.3
16,85860,17.4
17,85861,17.5
18,85862,16.0
19,85863,15.0
20,85864,11.7
21,85865,11.6
22,85866,12.9
23,85867,14.5
24,85868,17.2
25,85869,20.6
26,85870,24.2
27,85871,27.0
28,85872,29.1
29,85873,31.2
30,85874,33.1
31,85875,34.9
32,85876,36.7
33,85877,38.3
34,85878,39.8
35,85879,41.0
36,85880,42.1
37,85881,43.1
38,85882,44.0
39,85883,44.9
40,85884,45.6
41,85885,46.1
42,85886,46.4
43,85887,46.8
44,85888,47.2
45,85889,47.5
46,85890,47.8
47,85891,48.1
48,85892,48.2
49,85893,48.3
50,85894,48.6
51,85895,48.6
52,85896,48.8
53,85897,49.2
54,85898,49.5
55,85899,50.0
56,85900,49.9
57,85901,51.4
58,85902,52.6
59,85903,53.8
60,85904,55.0
61,85905,56.0
62,85906,56.9
63,85907,57.2
64,85908,57.5
65,85909,57.6
66,85910,57.7
67,85911,57.2
68,85912,57.5
69,85913,55.4
70,85914,54.6
71,85915,53.7
72,85916,53.0
73,85917,52.4
74,85918,51.4
75,85919,50.7
76,85920,49.7
77,85921,49.7
78,85922,47.6
79,85923,46.9
80,85924,46.4
81,85925,46.1
82,85926,45.7
83,85927,45.5
84,85928,45.7
85,85929,45.2
86,85930,44.2
87,85931,41.5
88,85932,39.2
89,85933,38.2
90,85934,38.2
91,85935,39.5
92,85936,39.5
93,85937,38.9
94,85938,40.2
95,85939,41.1
96,85940,43.0
97,85941,44.5
98,85942,44.4
99,85943,45.2
100,85944,46.4
101,85945,47.5
102,85946,48.8
103,85947,49.9
104,85948,50.0
105,85949,50.5
106,85950,50.6
107,85951,50.7
108,85952,50.8
109,85953,51.1
110,85954,51.6
111,85955,51.9
112,85956,52.3
113,85957,52.6
114,85958,52.7
115,85959,52.9
116,85960,53.3
117,85961,53.6
118,85962,53.6
119,85963,53.7
120,85964,54.1
121,85965,54.6
122,85966,54.7
123,85967,55.1
124,85968,54.7
125,85969,54.0
126,85970,54.5
127,85971,52.3
128,85972,51.5
129,85973,50.9
130,86255,38.0
131,86256,37.2
132,86257,36.7
133,86258,36.0
134,86259,35.0
135,86260,34.0
136,86261,34.4
137,86262,36.5
138,86263,38.7
139,86264,39.8
140,86265,41.1
141,86266,42.5
142,86267,44.0
143,86268,45.3
144,86269,46.4
145,86270,47.4
146,86271,48.1
147,86272,49.0
148,86273,49.8
149,86274,50.6
150,86275,51.5
151,86276,52.1
152,86277,52.5
153,86278,52.5
154,86279,52.1
155,86280,52.0
156,86281,51.9
157,86282,51.5
158,86283,51.5
159,86284,51.4
160,86285,51.4
161,86286,51.4
162,86287,51.5
163,86288,51.4
164,86289,51.4
165,86290,51.3
166,86291,51.3
167,86292,51.2
168,86293,51.1
169,86294,51.0
170,86295,50.9
171,86296,50.8
172,86297,50.3
173,86298,50.0
174,86299,49.5
175,86300,49.6
176,86301,47.3
177,86302,45.7
178,86303,44.7
179,86304,44.7
180,86305,40.9
181,86306,40.1
182,86307,40.1
183,86308,40.1
184,86311,39.7
185,86312,38.2
186,86313,35.6
187,86314,33.4
188,86315,33.6
189,86316,33.5
190,86317,33.6
191,86320,23.7
192,86321,17.4
193,86322,15.0
194,86323,15.0
195,86324,16.2
196,86325,16.3
197,86326,17.6
198,86327,18.8
199,86328,20.0
200,86329,20.7
201,86330,21.5
202,86331,22.8
203,86332,25.1
204,86333,25.2
205,86334,22.6
206,86335,19.1
207,86336,14.2
208,86337,12.4
209,86338,12.0
210,86339,13.4
211,86340,15.2
212,86341,18.1
213,86342,20.0
214,86343,22.4
215,86344,24.4
216,86345,26.9
217,86346,28.9
218,86347,30.3
219,86348,32.0
220,86349,33.3
221,86350,33.8
222,86351,33.7
223,86352,33.3
224,86353,33.0
225,86354,32.7
226,86355,32.6
227,86356,33.0
228,86357,33.1
229,86358,33.5
230,86359,33.6
231,86360,34.4
232,86361,34.9
233,86362,35.4
234,86363,36.0
235,86364,36.1
236,86365,36.8
237,86366,37.6
238,86367,38.8
239,86368,40.5
240,86369,41.9
241,86370,43.0
242,86371,43.7
243,86372,44.2
244,86373,44.6
245,86374,44.5
246,86375,44.4
247,86376,44.0
248,86377,42.7
249,86378,40.4
250,86379,37.0
251,86380,35.4
252,86381,35.2
253,86382,35.9
254,86383,37.9
255,86384,39.5
256,86385,41.3
257,86386,42.5
258,86387,43.3
259,86388,43.8
260,86389,43.9
261,86390,44.3
262,86391,44.3
263,86392,44.9
264,86393,45.5
265,86394,45.6
266,86395,46.4
267,86396,48.3
268,86397,50.5
269,86398,52.5
270,86399,54.3
271,86400,56.0
272,86401,58.1
273,86402,60.0
274,86403,61.2
275,86404,62.4
276,86405,63.6
277,86406,64.8
278,86407,65.6
279,86408,66.4
280,86409,66.4
281,86410,66.0
282,86411,65.3
283,86412,65.9
284,86413,65.3
285,86414,56.8
286,86415,55.8
287,86416,54.2
288,86417,53.5
289,86418,52.6
290,86419,51.5
291,86420,50.3
292,86421,49.3
293,86422,48.2
294,86423,46.0
295,86424,44.8
296,86425,43.8
297,86426,48.4
298,86427,54.1
299,86428,55.9
300,86429,57.3
301,86430,58.0
302,86431,58.9
303,86432,59.4
304,86433,58.4
305,86434,59.3
306,86435,57.4
307,86436,56.8
308,86437,57.2
309,86438,55.1
310,86439,55.0
311,86440,57.3
312,86441,56.9
313,86442,56.4
314,86443,53.7
315,86444,55.5
316,86445,54.6
317,86446,54.6
318,86447,54.6
319,86448,54.7
320,86449,54.3
321,86450,54.2
322,86451,53.5
323,86452,52.9
324,86453,53.1
325,86454,51.2
326,86455,50.7
327,86456,50.3
328,86457,50.2
329,86458,49.9
330,86459,49.9
331,86463,37.3
332,86464,28.4
333,86465,28.5
334,86466,30.5
335,86467,34.7
336,86468,37.5
337,86469,39.7
338,86470,41.3
339,86471,42.6
340,86472,43.3
341,86473,45.3
342,86474,47.0
343,86475,49.0
344,86476,50.3
345,86477,51.4
346,86478,53.1
347,86479,53.2
348,86480,51.9
349,86481,52.9
350,86482,51.9
351,86483,51.0
352,86484,50.4
