,时间,GPS车速
0,284219,8.9
1,284220,0.3
2,284221,0.1
3,284225,1.6
4,284226,0.0
5,284227,0.0
6,284228,0.0
7,284229,0.0
8,284230,0.0
9,284231,0.0
10,284232,0.0
11,284233,0.0
12,284234,0.0
13,284235,0.0
14,284236,0.0
15,284237,0.0
16,284238,0.0
17,284239,0.0
18,284240,0.0
19,284241,0.0
20,284242,0.0
21,284243,0.0
22,284244,0.0
23,284245,0.0
24,284246,0.0
25,284247,0.0
26,284248,0.0
27,284249,0.0
28,284250,0.0
29,284251,0.0
30,284252,0.0
31,284253,0.0
32,284254,0.0
33,284255,0.0
34,284256,0.0
35,284257,0.0
36,284258,0.0
37,284259,0.0
38,284260,0.0
39,284261,0.0
40,284262,0.0
41,284263,0.0
42,284264,0.0
43,284265,0.0
44,284266,0.0
45,284267,0.0
46,284268,0.0
47,284269,0.0
48,284270,0.0
49,284271,0.0
50,284272,0.0
51,284273,0.0
52,284274,0.0
53,284275,0.0
54,284276,0.0
55,284277,0.0
56,284278,0.0
57,284279,0.0
58,284280,0.0
59,284281,0.0
60,284282,0.0
61,284283,0.0
62,284284,0.0
63,284285,8.7
64,284286,14.4
65,284287,18.8
66,284288,21.9
67,284289,24.9
68,284290,28.3
69,284291,31.1
70,284292,33.6
71,284293,35.7
72,284294,38.3
73,284295,40.4
74,284296,42.9
75,284297,45.4
76,284298,47.8
77,284299,49.8
78,284300,51.8
79,284301,54.2
80,284302,58.0
81,284303,60.0
82,284304,62.2
83,284305,63.0
84,284306,64.2
85,284307,66.3
86,284308,67.8
87,284309,69.3
88,284310,70.7
89,284311,72.0
90,284312,73.3
91,284313,74.7
92,284314,76.0
93,284315,77.3
94,284316,78.3
95,284317,79.4
96,284318,80.8
97,284319,81.8
98,284320,82.8
99,284321,83.9
100,284322,84.7
101,284323,85.4
102,284324,85.9
103,284325,86.0
104,284326,86.3
105,284327,86.3
106,284328,86.4
107,284329,86.5
108,284330,86.7
109,284331,86.8
110,284332,86.9
111,284333,87.2
112,284334,87.2
113,284335,86.4
114,284336,84.8
115,284337,83.7
116,284338,82.7
117,284339,81.5
118,284340,80.0
119,284341,78.5
120,284342,77.2
121,284343,77.3
122,284344,79.4
123,284345,80.2
124,284346,81.0
125,284347,82.1
126,284348,83.3
127,284349,84.4
128,284350,85.6
129,284351,86.6
130,284352,87.8
131,284353,88.8
132,284354,89.8
133,284355,90.6
134,284356,91.2
135,284357,91.6
136,284358,92.1
137,284359,92.5
138,284360,92.5
139,284361,92.5
140,284362,92.4
141,284363,92.5
142,284364,92.6
143,284365,92.2
144,284366,92.2
145,284367,92.6
146,284368,93.1
147,284369,93.2
148,284370,92.9
149,284371,92.0
150,284372,90.3
151,284373,88.6
152,284374,86.8
153,284375,85.1
154,284376,83.2
155,284377,81.5
156,284378,79.6
157,284379,76.6
158,284380,74.4
159,284381,70.8
160,284382,68.1
161,284383,65.8
162,284384,62.9
163,284385,60.2
164,284386,57.3
165,284387,54.5
166,284388,52.8
167,284389,51.5
168,284390,50.3
169,284391,49.2
170,284392,48.0
171,284393,46.9
172,284394,45.7
173,284395,44.3
174,284396,42.0
175,284397,39.2
176,284398,35.0
177,284399,30.4
178,284400,26.7
179,284401,24.0
180,284402,21.2
181,284403,18.2
182,284404,15.4
183,284405,12.2
