时间,GPS车速
270496,0.0
270497,0.0
270498,0.0
270499,0.0
270500,0.0
270501,0.0
270502,0.0
270503,0.0
270504,0.0
270505,0.0
270506,0.0
270507,0.0
270508,0.0
270509,0.0
270510,0.0
270511,0.0
270512,0.0
270513,0.0
270514,0.0
270515,0.0
270516,0.0
270517,0.0
270518,0.0
270519,0.0
270520,0.0
270521,0.0
270522,0.0
270523,0.0
270524,0.0
270525,0.0
270526,12.9
270527,17.6
270528,21.3
270529,25.0
270530,28.8
270531,32.4
270532,35.6
270533,38.7
270534,41.9
270535,45.0
270536,47.5
270537,50.2
270538,52.8
270539,55.4
270540,57.7
270541,60.0
270542,61.6
270543,62.3
270544,63.1
270545,63.7
270546,64.8
270547,64.9
270548,65.2
270549,65.8
270550,65.5
270551,65.6
270552,65.7
270553,65.7
270554,65.7
270555,65.8
270556,65.9
270557,66.5
270558,67.2
270559,66.9
270560,68.8
270561,69.6
270562,70.3
270563,70.4
270564,70.1
270565,68.8
270566,67.8
270567,67.7
270568,67.3
270569,66.4
270570,65.3
270571,63.8
270572,62.5
270573,61.2
270574,59.9
270575,58.8
270576,57.6
270577,56.4
270578,54.9
270579,52.9
270580,50.5
270581,47.3
270582,44.0
270583,41.2
270584,39.7
270585,37.8
270586,34.6
270587,30.4
270588,26.5
270589,22.5
270590,18.2
270591,13.9
270592,0.0
