,时间,GPS车速
0,143562,8.7
1,143563,0.1
2,143564,0.0
3,143565,0.0
4,143566,0.0
5,143567,0.0
6,143568,0.0
7,143569,0.0
8,143570,0.0
9,143571,0.0
10,143572,0.0
11,143573,0.0
12,143574,0.0
13,143575,0.0
14,143576,0.0
15,143577,0.0
16,143578,0.0
17,143579,0.0
18,143580,0.0
19,143581,0.0
20,143582,0.0
21,143583,0.0
22,143584,0.0
23,143585,0.0
24,143586,0.0
25,143587,0.0
26,143588,0.0
27,143589,0.0
28,143590,9.3
29,143591,14.6
30,143592,18.6
31,143593,21.4
32,143594,22.0
33,143595,21.1
34,143596,20.7
35,143597,22.8
36,143598,25.7
37,143599,27.9
38,143600,29.7
39,143601,31.2
40,143602,32.5
41,143603,34.0
42,143604,34.8
43,143605,33.9
44,143606,33.8
45,143607,33.7
46,143608,31.8
47,143609,30.2
48,143610,28.8
49,143611,27.3
50,143612,25.7
51,143613,25.6
52,143614,23.5
53,143615,22.2
54,143616,19.4
55,143617,16.4
56,143618,15.3
57,143619,11.8
58,143620,10.8
