时间,GPS车速
338759,9.8
338760,8.5
338761,10.5
338762,13.5
338763,16.1
338764,18.6
338765,20.0
338766,20.0
338767,22.2
338768,25.0
338769,27.5
338770,28.2
338771,27.6
338772,27.2
338773,27.2
338774,27.2
338775,25.9
338776,23.2
338777,21.5
338778,20.5
338779,18.0
338780,19.7
338781,22.5
338782,24.3
338783,25.4
338784,27.7
338785,29.6
338786,30.8
338787,30.2
338788,28.3
338789,26.2
338790,23.9
338791,22.2
338792,18.5
338793,17.6
338794,17.7
338795,18.9
338796,19.6
338797,21.0
338798,21.0
338799,20.4
338800,18.8
338801,17.7
338802,17.5
338803,18.8
338804,21.4
338805,23.7
338806,24.6
338807,24.1
338808,22.0
338809,21.3
338810,21.2
338811,21.2
338812,21.5
338813,23.2
338814,25.1
338815,26.1
338816,26.1
338817,25.8
338818,25.2
338819,25.2
338820,26.1
338821,26.0
338822,25.9
338823,26.9
338824,27.0
338825,27.0
338826,26.1
338827,24.6
338828,24.7
338829,25.4
338830,27.0
338831,28.8
338832,30.2
338833,30.8
338834,30.5
338835,26.7
338836,24.0
338837,23.4
338838,23.7
338839,24.1
338840,24.8
338841,26.1
338842,27.0
338843,27.6
338844,27.7
338845,27.2
338846,25.3
338847,25.2
338848,25.5
338849,25.9
338850,26.5
338851,26.6
338852,27.3
338853,28.7
338854,29.3
338855,26.1
338856,21.2
338857,17.1
338858,17.2
338859,17.9
338860,18.5
338861,18.9
338862,16.4
338863,11.7
