时间,GPS车速
424544,9.6
424545,7.8
424546,4.5
424547,4.5
424548,5.2
424549,5.9
424550,7.6
424551,9.1
424552,9.8
424553,10.8
424554,11.3
424555,12.4
424556,14.6
424557,16.8
424558,19.6
424559,22.0
424560,24.3
424561,25.7
424562,27.0
424563,28.4
424564,29.6
424565,30.7
424566,31.6
424567,32.0
424568,32.1
424569,32.4
424570,32.5
424571,32.8
424572,32.9
424573,33.0
424574,33.0
424575,32.9
424576,32.5
424577,32.4
424578,32.0
424579,32.0
424580,31.9
424581,32.5
424582,33.5
424583,34.3
424584,34.9
424585,35.3
424586,35.7
424587,36.2
424588,37.0
424589,37.5
424590,38.4
424591,37.5
424592,39.0
424593,39.6
424594,40.0
424595,40.5
424596,40.8
424597,41.2
424598,41.2
424599,41.2
424600,41.1
424601,40.5
424602,40.0
424603,39.6
424604,39.0
424605,38.4
424606,37.7
424607,37.0
424608,36.6
424609,36.2
424610,35.5
424611,35.4
424612,35.3
424613,35.2
424614,35.2
424615,35.3
424616,35.7
424617,36.2
424618,36.7
424619,37.4
424620,38.1
424621,38.7
424622,39.1
424623,39.2
424624,39.3
424625,39.6
424626,40.0
424627,40.5
424628,41.1
424629,41.5
424630,42.0
424631,42.7
424632,43.3
424633,43.9
424634,44.6
424635,45.0
424636,45.5
424637,46.0
424638,46.6
424639,47.1
424640,47.2
424641,47.5
424642,47.5
424643,47.5
424644,46.8
424645,45.9
424646,45.4
424647,45.4
424648,45.1
424649,44.6
424650,44.5
424651,44.2
424652,44.1
424653,43.7
424654,43.4
424655,43.3
424656,43.3
424657,43.2
424658,42.9
424659,42.9
424660,43.4
