时间,GPS车速
283636,0.0
283637,0.0
283638,0.0
283639,0.0
283640,0.0
283641,0.0
283642,0.0
283643,0.6
283644,11.4
283645,16.4
283646,20.7
283647,24.6
283648,28.2
283649,31.4
283650,34.5
283651,37.3
283652,39.9
283653,42.6
283654,45.4
283655,48.1
283656,50.9
283657,53.6
283658,55.9
283659,58.2
283660,60.5
283661,62.7
283662,64.8
283663,66.7
283664,68.7
283665,70.6
283666,72.4
283667,74.1
283668,75.7
283669,76.5
283670,75.4
283671,73.9
283672,73.1
283673,74.8
283674,76.9
283675,79.0
283676,81.0
283677,82.8
283678,84.3
283679,85.8
283680,87.2
283681,88.5
283682,89.7
283683,90.8
283684,91.5
283685,92.0
283686,92.6
283687,92.7
283688,93.0
283689,93.0
283690,93.1
283691,93.1
283692,93.1
283693,93.1
283694,93.5
283695,93.6
283696,94.0
283697,94.1
283698,94.4
283699,94.5
283700,94.6
283701,94.7
283702,95.2
283703,95.1
283704,95.8
283705,95.8
283706,95.9
283707,96.2
283708,96.2
283709,96.3
283710,96.8
283711,97.6
283712,98.6
283713,99.6
283714,99.9
283715,99.9
283716,99.9
283717,99.9
283718,99.8
283719,99.7
283720,99.7
283721,98.4
283722,98.4
283723,98.3
283724,97.9
283725,97.7
283726,96.2
283727,95.1
283728,93.9
283729,92.9
283730,92.2
283731,91.6
283732,91.3
283733,91.2
283734,91.1
283735,91.1
283736,91.1
283737,90.8
283738,91.3
283739,91.7
283740,91.6
283741,91.7
283742,91.8
283743,92.2
283744,92.3
283745,92.6
283746,92.9
283747,93.5
283748,94.1
283749,94.0
283750,95.6
283751,96.2
283752,96.1
283753,94.1
283754,91.9
283755,91.2
283756,90.6
283757,89.9
283758,89.6
283759,89.5
283760,89.1
283761,89.1
283762,89.1
283763,89.0
283764,88.9
283765,88.7
283766,89.2
283767,89.2
283768,89.9
283769,90.0
283770,90.5
283771,90.5
283772,90.6
283773,90.6
283774,90.4
283775,89.3
283776,88.8
283777,87.8
283778,88.1
283779,87.7
283780,86.8
283781,86.2
283782,85.7
283783,85.4
283784,85.4
283785,84.7
283786,84.1
283787,84.1
283788,84.0
283789,83.6
283790,83.2
283791,83.3
283792,83.1
283793,80.5
283794,79.0
283795,77.4
283796,74.9
283797,72.0
283798,65.1
283799,62.3
283800,55.8
283801,48.6
283802,48.3
283803,40.8
283804,35.4
283805,35.4
283806,37.0
283807,38.7
283808,40.1
283809,40.1
283810,41.4
283811,43.7
283812,46.1
283813,47.8
283814,50.2
283815,52.0
283816,53.7
283817,55.7
283818,56.3
283819,54.8
283820,55.3
283821,55.7
283822,56.6
283823,58.0
283824,60.6
283825,63.1
283826,65.4
283827,67.6
283828,69.5
283829,70.8
283830,70.8
283831,71.8
283832,68.3
283833,67.3
283834,66.7
283835,66.3
283836,64.5
283837,60.0
283838,56.2
283839,55.8
283840,57.5
283841,54.9
283842,61.1
283843,62.1
283844,62.8
283845,63.0
283846,63.7
283847,58.8
283848,57.5
283849,56.6
283850,56.2
283851,55.8
283852,54.7
283853,54.2
283854,53.4
283855,52.5
283856,51.5
283857,50.5
283858,49.9
283859,48.9
283860,48.0
283861,46.8
283862,48.0
283863,48.5
283864,49.3
283865,51.5
283866,53.8
283867,56.0
283868,58.0
283869,60.0
283870,61.7
283871,63.5
283872,65.2
283873,66.8
283874,68.4
283875,69.9
283876,71.4
283877,73.0
283878,74.4
283879,75.3
283880,75.2
283881,74.9
283882,75.6
283883,70.7
283884,69.7
283885,70.8
283886,72.9
283887,68.8
283888,55.6
283889,51.6
283890,51.6
283891,51.3
283892,50.2
283893,54.5
283894,53.0
283895,59.9
283896,64.0
283897,64.9
283898,66.0
283899,67.0
283900,68.0
283901,69.2
283902,70.4
283903,71.1
283904,72.1
283905,73.2
283906,73.9
283907,74.8
283908,75.3
283909,75.6
283910,76.6
283911,76.6
283912,77.9
283913,78.2
283914,78.3
283915,80.0
283916,81.4
283917,82.8
283918,84.1
283971,75.2
283972,75.9
283973,73.0
283974,71.9
283975,70.5
283976,69.3
283977,68.0
283978,66.7
283979,65.5
283980,64.2
283981,63.0
283982,61.7
283983,60.1
283984,55.8
283985,48.8
283986,42.1
283987,40.1
283988,39.0
283989,39.1
283990,39.1
283991,39.1
283992,40.4
283993,41.2
283994,42.8
284062,0.0
