,时间,GPS车速
0,234660,8.6
1,234661,8.5
2,234662,10.0
3,234663,13.5
4,234664,15.1
5,234665,17.2
6,234666,17.6
7,234667,19.5
8,234668,22.9
9,234669,23.4
10,234670,20.0
11,234671,16.7
12,234672,14.6
13,234673,12.0
14,234674,12.1
15,234675,14.1
16,234676,17.1
17,234677,19.8
18,234678,20.6
19,234679,20.5
20,234680,20.7
21,234681,22.2
22,234682,24.0
23,234683,25.2
24,234684,26.6
25,234685,28.4
26,234686,30.8
27,234687,32.4
28,234688,33.1
29,234689,33.2
30,234690,32.7
31,234691,29.2
32,234692,27.6
33,234693,25.3
34,234694,26.8
35,234695,26.8
36,234696,31.7
37,234697,35.5
38,234698,37.7
39,234699,37.5
40,234700,38.5
41,234701,40.0
42,234702,40.0
43,234703,39.9
44,234704,41.2
45,234705,42.2
46,234706,43.6
47,234707,44.4
48,234708,44.5
49,234709,44.5
50,234710,44.1
51,234711,43.5
52,234712,43.1
53,234713,42.5
54,234714,42.0
55,234715,42.0
56,234716,42.9
57,234717,43.8
58,234718,44.1
59,234719,43.8
60,234720,43.3
61,234721,43.2
62,234722,43.7
63,234723,43.6
64,234724,45.4
65,234725,47.9
66,234726,48.4
67,234727,49.6
68,234728,50.8
69,234729,51.3
70,234730,53.1
71,234731,54.6
72,234732,56.4
73,234733,58.4
74,234734,60.5
75,234735,62.6
76,234736,64.0
77,234737,64.8
78,234738,64.5
79,234739,64.4
80,234740,64.3
81,234741,63.0
82,234742,61.0
83,234743,58.1
84,234744,56.2
85,234745,54.6
86,234746,52.6
87,234747,51.4
88,234748,50.9
89,234749,51.6
90,234750,51.5
91,234751,50.8
92,234752,50.8
93,234753,50.3
94,234754,50.9
95,234755,50.9
96,234756,51.4
97,234757,52.4
98,234758,53.8
99,234759,55.1
100,234760,56.3
101,234761,57.6
102,234762,59.3
103,234763,60.9
104,234764,62.5
105,234765,64.0
106,234766,65.3
107,234767,66.4
108,234768,67.5
109,234769,68.5
110,234770,69.3
111,234771,70.2
112,234772,70.7
113,234773,70.6
114,234774,69.2
115,234775,67.9
116,234776,66.5
117,234777,65.1
118,234778,63.6
119,234779,62.3
120,234780,60.9
121,234781,59.3
122,234782,58.0
123,234783,58.5
124,234784,59.3
125,234785,60.0
126,234786,60.5
127,234787,60.8
128,234788,61.3
129,234789,61.3
130,234790,61.2
131,234791,61.4
132,234792,61.2
133,234793,57.1
134,234794,58.9
135,234795,58.9
136,234796,59.8
137,234797,61.0
138,234798,61.9
139,234799,61.8
140,234800,62.0
141,234801,62.4
142,234802,60.7
143,234803,60.4
144,234804,60.8
145,234805,60.4
146,234806,60.3
147,234807,59.3
148,234808,59.4
149,234809,43.3
150,234810,38.0
151,234811,37.0
152,234812,38.2
153,234813,40.2
154,234814,43.1
155,234815,46.8
156,234816,50.8
157,234817,52.6
158,234818,54.1
159,234819,55.7
160,234820,58.1
161,234821,60.3
162,234822,62.4
163,234823,63.9
164,234824,64.6
165,234825,64.7
166,234826,65.2
167,234827,65.7
168,234828,65.7
169,234829,64.3
170,234830,65.4
171,234831,64.7
172,234832,64.8
173,234833,61.8
174,234834,58.1
175,234835,54.0
176,234836,46.0
177,234837,34.8
178,234838,22.6
