,时间,GPS车速
0,342930,7.7
1,342931,0.2
2,342932,0.0
3,342933,0.0
4,342934,0.0
5,342935,0.0
6,342936,0.0
7,342937,0.0
8,342938,0.0
9,342939,0.0
10,342940,0.0
11,342941,0.0
12,342942,0.0
13,342943,0.0
14,342944,0.0
15,342945,0.0
16,342946,0.0
17,342947,0.0
18,342948,0.0
19,342949,0.0
20,342950,0.0
21,342951,7.0
22,342952,11.7
23,342953,15.5
24,342954,18.9
25,342955,20.6
26,342956,21.9
27,342957,24.0
28,342958,24.9
29,342959,24.3
30,342960,26.8
31,342961,29.8
32,342962,31.7
33,342963,33.9
34,342964,35.6
35,342965,36.4
36,342966,38.2
37,342967,38.6
38,342968,37.7
39,342969,38.0
40,342970,38.7
41,342971,39.3
42,342972,40.7
43,342973,41.2
44,342974,41.2
45,342975,42.2
46,342976,42.6
47,342977,42.3
48,342978,42.2
49,342979,41.5
50,342980,40.7
51,342981,39.1
52,342982,37.6
53,342983,37.7
54,342984,36.2
55,342985,35.5
56,342986,35.5
57,342987,36.6
58,342988,37.5
59,342989,37.5
60,342990,37.2
61,342991,36.7
62,342992,36.2
63,342993,34.2
64,342994,30.6
65,342995,27.7
66,342996,25.9
67,342997,24.9
68,342998,22.5
69,342999,20.3
70,343000,19.4
71,343001,21.3
72,343002,21.8
73,343003,22.2
74,343004,22.6
75,343005,23.5
76,343006,25.3
77,343007,28.6
78,343008,29.2
79,343009,30.8
80,343010,32.1
81,343011,31.1
82,343012,31.1
83,343013,31.3
84,343014,33.2
85,343015,35.4
86,343016,35.3
87,343017,34.9
88,343018,34.1
89,343019,33.1
90,343020,32.8
91,343021,32.7
92,343022,31.0
93,343023,30.1
94,343024,30.8
95,343025,31.7
96,343026,34.1
97,343027,32.7
98,343028,28.7
99,343029,30.3
100,343030,30.0
101,343031,33.3
102,343032,33.1
103,343033,33.2
104,343034,32.7
105,343035,33.9
106,343036,33.5
107,343037,32.8
108,343038,31.9
109,343039,30.5
110,343040,29.7
111,343041,29.1
112,343042,28.9
113,343043,28.9
114,343044,28.8
115,343045,30.0
116,343046,31.6
117,343047,32.9
118,343048,35.8
119,343049,37.3
120,343050,36.9
121,343051,36.1
122,343052,35.3
123,343053,36.4
124,343054,37.8
125,343055,37.2
126,343056,37.1
127,343057,37.0
128,343058,37.6
129,343059,36.0
130,343060,33.2
131,343061,31.4
132,343062,31.3
133,343063,30.8
134,343064,31.7
135,343065,34.4
136,343066,35.0
137,343067,35.3
138,343068,35.4
139,343069,35.0
140,343070,34.1
141,343071,30.1
142,343072,26.1
143,343073,23.8
144,343074,19.5
145,343075,18.7
146,343076,20.2
147,343077,20.3
148,343078,21.7
149,343079,21.2
150,343080,20.5
151,343081,21.0
152,343082,20.9
153,343083,21.3
154,343084,21.3
155,343085,20.5
156,343086,17.6
157,343087,12.3
