,时间,GPS车速
0,424822,6.0
1,424823,5.9
2,424824,5.1
3,424825,4.8
4,424826,3.9
5,424827,3.3
6,424828,4.1
7,424860,34.6
8,424861,34.5
9,424862,34.6
10,424863,35.2
11,424864,36.1
12,424865,36.8
13,424866,36.8
14,424867,36.7
15,424868,36.0
16,424869,35.2
17,424870,34.7
18,424871,34.0
19,424872,33.2
20,424873,32.4
21,424874,31.6
22,424875,30.0
23,424876,29.6
24,424877,28.5
25,424878,27.8
26,424879,27.1
27,424880,26.3
28,424881,24.7
29,424882,23.1
30,424883,22.3
31,424884,22.5
32,424885,24.3
33,424886,26.2
34,424887,27.7
35,424888,29.4
36,424889,31.0
37,424890,32.3
38,424891,32.4
39,424892,28.7
40,424893,25.2
41,424894,23.5
42,424895,21.5
43,424896,19.5
44,424897,18.2
45,424898,17.5
46,424899,16.5
47,424900,15.7
48,424901,15.2
49,424902,14.7
50,424903,14.5
51,424904,14.4
52,424905,14.5
53,424906,14.5
54,424907,14.4
55,424908,14.0
56,424909,13.6
57,424910,13.4
58,424911,12.9
59,424912,12.4
60,424913,12.0
61,424914,12.0
62,424915,12.0
63,424916,11.5
64,424917,11.4
65,424918,11.2
66,424919,11.8
67,424920,14.5
68,424921,15.1
69,424922,15.2
70,424923,16.7
71,424924,17.6
72,424925,17.7
73,424926,17.3
74,424927,16.7
75,424928,16.2
76,424929,13.0
77,424930,10.6
