filePath,0,1,2
processed_data/file1_fragments/fragment1.csv,-0.21244485257506138,-0.18992578192299384,0.05836209418378977
processed_data/file1_fragments/fragment2.csv,0.3283580611966901,0.08767787357600693,-0.055588861447007885
processed_data/file1_fragments/fragment3.csv,0.2692813609258616,-0.06445059175031477,-0.0035580794003006416
processed_data/file1_fragments/fragment4.csv,0.31288760506593694,0.21607135995924273,-0.03755378083160901
processed_data/file1_fragments/fragment5.csv,0.5412312092427899,0.2287874185417161,-0.013292339248081687
processed_data/file1_fragments/fragment6.csv,0.4540390725273937,0.06783822055301089,-0.018142057236782246
processed_data/file1_fragments/fragment7.csv,0.540045005965594,0.07138803964827585,-0.005496823464571421
processed_data/file1_fragments/fragment8.csv,0.40775320616671856,0.10930598110511433,-0.009483917466796428
processed_data/file1_fragments/fragment9.csv,-0.7324530688686942,0.03768753358445134,-0.11320528431029143
processed_data/file1_fragments/fragment10.csv,-0.010203854060383578,-0.020706732034987484,-0.015309037914029947
processed_data/file1_fragments/fragment11.csv,0.22608261802253843,0.18167051669516465,0.051556855669906386
processed_data/file1_fragments/fragment12.csv,0.40786548539177986,-0.15533977408050337,0.019027723034672695
processed_data/file1_fragments/fragment13.csv,0.3668992254256964,-0.043835809772357154,-0.03639554655116214
processed_data/file1_fragments/fragment14.csv,0.1575344290392334,-0.18828286356772303,-0.025076118055421072
processed_data/file1_fragments/fragment15.csv,-0.17450940427757813,-0.1231173108432435,0.04035520118502053
processed_data/file1_fragments/fragment16.csv,0.12789171703236712,-0.14274648006133325,-0.031866878161052936
processed_data/file1_fragments/fragment17.csv,-0.666184996912536,-0.03627068366360676,-0.059978586901691854
processed_data/file1_fragments/fragment18.csv,-0.6977124937799891,-0.03223278857380255,-0.07794206417466255
processed_data/file1_fragments/fragment19.csv,-0.7326604537303305,0.035819291516998156,-0.1200806771411949
processed_data/file1_fragments/fragment20.csv,-0.30245458294473154,-0.18802853301214748,0.05177939747076257
processed_data/file1_fragments/fragment21.csv,-0.6248050034507898,-0.1628419385207636,-0.015287629156047176
processed_data/file1_fragments/fragment22.csv,-0.09018575703289995,-0.2758653471506775,0.07178651737824063
processed_data/file1_fragments/fragment23.csv,-0.7553730155683754,0.08635503788911275,-0.11252977878331578
processed_data/file1_fragments/fragment24.csv,-0.003758482340857642,-0.25739555103370304,0.08432965130586732
processed_data/file1_fragments/fragment25.csv,0.2459812632153489,-0.22401166693301394,-0.028407150936301268
processed_data/file1_fragments/fragment26.csv,-0.6462079461225617,-0.1201614300511183,-0.010772206953114134
processed_data/file1_fragments/fragment27.csv,-0.6426881668465501,0.08468295301902924,-0.061990218355059044
processed_data/file1_fragments/fragment28.csv,0.4093102019419161,-0.2168726705611057,-0.02793157352650486
processed_data/file1_fragments/fragment29.csv,0.14920687635179442,0.02919739920133715,-0.046299204095123156
processed_data/file1_fragments/fragment30.csv,0.034654245780145726,0.09659597656223685,-0.043733104821529804
processed_data/file1_fragments/fragment31.csv,0.06123282815074568,0.09122163899542332,-0.03554663729027748
processed_data/file1_fragments/fragment32.csv,-0.3579042355014872,-0.01751895844640443,-0.007209841247313653
processed_data/file1_fragments/fragment33.csv,0.18486223275817523,0.20661146410583386,-0.049173136775900426
processed_data/file1_fragments/fragment34.csv,-0.6439466380663674,-0.14340266886366604,-0.033778764396237
processed_data/file1_fragments/fragment35.csv,0.3421479211536531,-0.11373901552577392,-0.02753759277260526
processed_data/file1_fragments/fragment36.csv,-0.7285422996079745,0.08320580226372791,-0.07921162634090226
processed_data/file1_fragments/fragment37.csv,-0.5467738244746015,-0.25909877229965195,0.13960065444159006
processed_data/file1_fragments/fragment38.csv,0.034963392836593096,-0.3139325940393294,0.07486577969255578
processed_data/file1_fragments/fragment39.csv,0.40185645730278946,-0.1823270217844745,-0.0067352748768912275
processed_data/file1_fragments/fragment40.csv,0.21375437193466162,0.01494501147289984,-0.000473297590437081
processed_data/file1_fragments/fragment41.csv,0.5359947466504794,-0.1526020098074492,-0.04652756276629056
processed_data/file1_fragments/fragment42.csv,0.06775005601653639,0.01699591907090395,-0.05940277078347086
processed_data/file1_fragments/fragment43.csv,-0.4127615683993034,-0.07572857724267854,-0.02353667870325891
processed_data/file1_fragments/fragment44.csv,-0.6411685443934788,0.07529121296022138,-0.06971234001030195
processed_data/file1_fragments/fragment45.csv,-0.02453277384159985,-0.19746140661231448,-0.0003333118461893702
processed_data/file1_fragments/fragment46.csv,0.280935547615123,-0.21168585729095196,-0.006874375689134443
processed_data/file1_fragments/fragment47.csv,-0.4582689761094793,-0.09647194862368977,0.030987320000342353
processed_data/file1_fragments/fragment48.csv,-0.5858248521848676,-0.12647042400832104,0.020102159930641503
processed_data/file1_fragments/fragment49.csv,-0.22938698976649113,-0.14872972006602656,0.011696937312923256
processed_data/file1_fragments/fragment50.csv,-0.445751359777405,-0.15143229349270476,0.14860764384274872
