,filePath,0,1,2,label
3,processed_data/file1_fragments/fragment4.csv,0.17167426837225014,0.06354944080372626,-0.06901377165174873,1
5,processed_data/file1_fragments/fragment6.csv,0.4603204862067671,0.4314191991643496,-0.07226347966323325,1
7,processed_data/file1_fragments/fragment8.csv,0.5662716213049289,0.08494913284683789,-0.06625603384713451,1
8,processed_data/file1_fragments/fragment9.csv,0.3836156149395257,0.3425535176081357,-0.07926614379360701,1
9,processed_data/file1_fragments/fragment10.csv,0.5189512561840862,0.11191892938058604,-0.050507328243237434,1
10,processed_data/file1_fragments/fragment11.csv,0.3071366478009351,0.3366318707325396,-0.06791230238378587,1
15,processed_data/file1_fragments/fragment16.csv,0.2574690487713696,-0.009141470343609206,0.023682925236898644,1
16,processed_data/file1_fragments/fragment17.csv,0.2463216002164829,0.08102435846581088,-0.003616858431289232,1
37,processed_data/file1_fragments/fragment38.csv,0.35376723230058793,-0.13408660253311228,0.07558099798763486,1
39,processed_data/file1_fragments/fragment40.csv,0.30616434908405543,-0.05768855316943975,0.16136352666961512,1
41,processed_data/file1_fragments/fragment42.csv,0.4252597411961036,-0.049902535658666106,0.014972920172427668,1
57,processed_data/file1_fragments/fragment58.csv,0.3679343836450879,-0.15978878325790088,-0.09852246622494301,1
70,processed_data/file1_fragments/fragment71.csv,0.2047999344374344,0.10337510914427843,-0.058204053279100165,1
71,processed_data/file1_fragments/fragment72.csv,0.4111296648462784,0.03527305322596226,-0.1411861001457314,1
77,processed_data/file1_fragments/fragment78.csv,0.3878150784329569,-0.024188025241930453,0.005016116154006475,1
79,processed_data/file1_fragments/fragment80.csv,0.4190956664888682,-0.10476652770565636,-0.05611080803422926,1
85,processed_data/file1_fragments/fragment86.csv,0.26321626955312744,0.003859148646702211,0.0878981547744701,1
86,processed_data/file1_fragments/fragment87.csv,0.5118018161484706,0.06660964892568982,0.0331510300067588,1
87,processed_data/file1_fragments/fragment88.csv,0.4554395518400842,0.3363186775356283,-0.031342744168232024,1
88,processed_data/file1_fragments/fragment89.csv,0.4777389086903425,0.028560740516978624,0.0459381006387782,1
96,processed_data/file1_fragments/fragment97.csv,0.4071753428820734,0.12675538947303755,-0.037331110270564634,1
97,processed_data/file1_fragments/fragment98.csv,0.380032857969672,-0.05165062027441295,0.02784602854580979,1
101,processed_data/file1_fragments/fragment102.csv,0.3890695285291363,-0.11820567899911467,0.028668531376799488,1
109,processed_data/file1_fragments/fragment110.csv,0.3549352943397929,-0.16657562152010086,-0.04729250009115685,1
111,processed_data/file1_fragments/fragment112.csv,0.3922654734639717,-0.007038267552638463,0.04219496432231503,1
112,processed_data/file1_fragments/fragment113.csv,0.33690679226570003,-0.0028165780059002626,-0.08883885347935781,1
113,processed_data/file1_fragments/fragment114.csv,0.4321959501089328,-0.028622207703714174,0.04039128114207999,1
115,processed_data/file1_fragments/fragment116.csv,0.4565322985818681,0.10405484390325287,-0.019671687151268408,1
119,processed_data/file1_fragments/fragment120.csv,0.2642075894212837,0.2520225260355749,-0.20529628160202013,1
120,processed_data/file1_fragments/fragment121.csv,0.5933458845143259,0.33357971847657875,-0.04285230622177784,1
122,processed_data/file1_fragments/fragment123.csv,0.3608280011265098,0.1065105135735508,0.8494997801223285,1
123,processed_data/file1_fragments/fragment124.csv,0.4450344952552237,-0.0005445380415468587,0.13984853012547824,1
