,filePath,0,1,2,label
2,processed_data/file1_fragments/fragment3.csv,0.2492965020763777,0.17601454586164925,-0.11526446076000878,1
3,processed_data/file1_fragments/fragment4.csv,0.2582388894678587,0.04286537800178945,-0.0011714914522765547,1
4,processed_data/file1_fragments/fragment5.csv,0.2623410819159498,0.3183907980705697,-0.15959352791301346,1
5,processed_data/file1_fragments/fragment6.csv,0.5157875628551651,0.3503478539000336,-0.15496724165265766,1
6,processed_data/file1_fragments/fragment7.csv,0.21368657599341295,0.21593678327998464,-0.0881987256462152,1
7,processed_data/file1_fragments/fragment8.csv,0.6282720945810761,0.03594053202038352,-0.05238340885923545,1
8,processed_data/file1_fragments/fragment9.csv,0.451715964166612,0.2841614671098837,-0.08612068082578457,1
9,processed_data/file1_fragments/fragment10.csv,0.5855826938971586,0.061209094494593275,-0.04637081774465448,1
10,processed_data/file1_fragments/fragment11.csv,0.38690320112421744,0.2932723253868327,-0.02456539569101308,1
14,processed_data/file1_fragments/fragment15.csv,0.23052060464617105,0.4137107253493099,0.3424904607313445,1
16,processed_data/file1_fragments/fragment17.csv,0.3140970551866833,0.034042898959288366,-0.07051497751776854,1
40,processed_data/file1_fragments/fragment41.csv,0.1527607797986113,0.11545255501068133,-0.06616124023653447,1
41,processed_data/file1_fragments/fragment42.csv,0.4806459043234083,-0.1022371648907114,-0.06891171062717047,1
70,processed_data/file1_fragments/fragment71.csv,0.281837142306503,0.06827452587608544,-0.037987706604071365,1
71,processed_data/file1_fragments/fragment72.csv,0.4911182414733865,0.009818287032794871,-0.01513342352988054,1
77,processed_data/file1_fragments/fragment78.csv,0.44875666030992695,-0.06468079815309978,-0.019554857774539868,1
79,processed_data/file1_fragments/fragment80.csv,0.4795334474173668,-0.14366358603186666,-0.07452253025088748,1
86,processed_data/file1_fragments/fragment87.csv,0.5711513354220081,0.0069299398702132,-0.02878386207325705,1
87,processed_data/file1_fragments/fragment88.csv,0.5075337204118803,0.25912213602772666,-0.1382510034700914,1
88,processed_data/file1_fragments/fragment89.csv,0.5179055292737609,-0.042023435707796375,-0.1082113790497754,1
96,processed_data/file1_fragments/fragment97.csv,0.4620759680513217,0.0653469010612525,-0.13579682057683518,1
97,processed_data/file1_fragments/fragment98.csv,0.4313987396466477,-0.10734461162017583,-0.10190249070259363,1
111,processed_data/file1_fragments/fragment112.csv,0.4420213616009917,-0.06763883403607428,-0.1014814021925872,1
112,processed_data/file1_fragments/fragment113.csv,0.4009871297176333,-0.042621587219278105,-0.1019362641376444,1
113,processed_data/file1_fragments/fragment114.csv,0.4829266553240669,-0.09053736535458047,-0.07826149491738693,1
115,processed_data/file1_fragments/fragment116.csv,0.5079590382329651,0.04079684111707094,-0.10567181518051114,1
119,processed_data/file1_fragments/fragment120.csv,0.3469348952097057,0.2280890453771914,-0.0700436766935679,1
120,processed_data/file1_fragments/fragment121.csv,0.6226920471138016,0.23442512428180115,-0.2229532123494034,1
123,processed_data/file1_fragments/fragment124.csv,0.4953225889858277,-0.07119883314600785,-0.06526713793009929,1
129,processed_data/file1_fragments/fragment130.csv,0.3663119958314841,0.3837269130163217,-0.19421635291842584,1
131,processed_data/file1_fragments/fragment132.csv,0.8904498314857979,0.5211699773582882,-0.14926665774376108,1
132,processed_data/file1_fragments/fragment133.csv,0.7990713909949129,0.2417366002744543,-0.2550430700323019,1
139,processed_data/file1_fragments/fragment140.csv,0.4312832584452443,0.15462044353762197,0.10517434122545967,1
141,processed_data/file1_fragments/fragment142.csv,0.2212039433614077,0.2774055750988009,0.028430510912506445,1
142,processed_data/file1_fragments/fragment143.csv,0.2576406566254469,0.2778537077226733,-0.02013073817765771,1
152,processed_data/file1_fragments/fragment153.csv,0.5932923003782677,0.4647847132346298,0.02150055693588698,1
153,processed_data/file1_fragments/fragment154.csv,0.3664676298239844,0.15669463663640265,0.004378046681780948,1
156,processed_data/file1_fragments/fragment157.csv,0.5661640988274699,0.022263284555499575,-0.0692615389911669,1
158,processed_data/file1_fragments/fragment159.csv,0.4809969530802987,0.030348481070522636,-0.03076842472715055,1
161,processed_data/file1_fragments/fragment162.csv,0.4644630109124242,-0.11591609528423112,0.03781433018681327,1
170,processed_data/file1_fragments/fragment171.csv,0.306013777606444,0.1770707593187987,-0.1319808851176207,1
171,processed_data/file1_fragments/fragment172.csv,0.3611494759239888,-0.06608976727228072,-0.0532799386948431,1
181,processed_data/file1_fragments/fragment182.csv,0.4356757157580444,-0.006089086897692902,-0.08114452245469071,1
186,processed_data/file1_fragments/fragment187.csv,0.5615825862109091,0.09153368550179213,0.1004444362593662,1
187,processed_data/file1_fragments/fragment188.csv,0.6152850696483539,0.3923169691384177,-0.22311125207454685,1
188,processed_data/file1_fragments/fragment189.csv,0.4744983754081242,0.039420382058939635,-0.15744140891612693,1
191,processed_data/file1_fragments/fragment192.csv,0.3493284602392345,-0.009733583202340829,-0.07179464645872531,1
192,processed_data/file1_fragments/fragment193.csv,0.5233846782546963,0.10789611225956797,-0.15288028258813632,1
193,processed_data/file1_fragments/fragment194.csv,0.5568354577369363,-0.04895770594083102,-0.284090437763584,1
195,processed_data/file1_fragments/fragment196.csv,0.5121354307208127,-0.11569368138363315,-0.05856336523823851,1
242,processed_data/file1_fragments/fragment243.csv,0.2824210250500498,0.19701645964177364,-0.17748956030338772,1
258,processed_data/file1_fragments/fragment259.csv,0.6385372658503662,0.1152612304671929,-0.25164777901323554,1
260,processed_data/file1_fragments/fragment261.csv,0.4658948531803984,0.043409864376924095,-0.09160773414462127,1
261,processed_data/file1_fragments/fragment262.csv,0.3748069731851245,0.2337054413843903,0.4421985035189383,1
262,processed_data/file1_fragments/fragment263.csv,0.6119859403005887,0.19853716871153426,-0.10587233353185237,1
263,processed_data/file1_fragments/fragment264.csv,0.36595694093495,0.3301515760516069,-0.14574227891468355,1
264,processed_data/file1_fragments/fragment265.csv,0.6872814299214907,0.06604305171283065,-0.11406902809091175,1
273,processed_data/file1_fragments/fragment274.csv,0.4095177792837137,0.11356903152084202,-0.08995035270036374,1
276,processed_data/file1_fragments/fragment277.csv,0.4913674859756695,0.04912050790896003,0.2345855472885521,1
277,processed_data/file1_fragments/fragment278.csv,0.5746508042887558,-0.07206772350966656,-0.06177770115289567,1
278,processed_data/file1_fragments/fragment279.csv,0.5076271904494625,-0.07319329243227231,-0.020725041613608462,1
309,processed_data/file1_fragments/fragment310.csv,0.4951149240688504,0.02970937974227832,0.20862394756594696,1
312,processed_data/file1_fragments/fragment313.csv,0.8775369654286236,0.4912984397158027,-0.3609905575554621,1
316,processed_data/file1_fragments/fragment317.csv,0.5236698167548975,0.23556986709445646,-0.0007687659777518839,1
