,filePath,0,1,2,label
8,processed_data/file1_fragments/fragment9.csv,-0.7324530688686942,0.03768753358445134,-0.11320528431029145,3
16,processed_data/file1_fragments/fragment17.csv,-0.6661849969125361,-0.036270683663606765,-0.05997858690169185,3
17,processed_data/file1_fragments/fragment18.csv,-0.6977124937799891,-0.03223278857380255,-0.07794206417466255,3
18,processed_data/file1_fragments/fragment19.csv,-0.7326604537303305,0.03581929151699816,-0.1200806771411949,3
19,processed_data/file1_fragments/fragment20.csv,-0.30245458294473154,-0.18802853301214748,0.051779397470762566,3
20,processed_data/file1_fragments/fragment21.csv,-0.6248050034507898,-0.1628419385207636,-0.015287629156047176,3
22,processed_data/file1_fragments/fragment23.csv,-0.7553730155683754,0.08635503788911275,-0.11252977878331577,3
25,processed_data/file1_fragments/fragment26.csv,-0.6462079461225617,-0.1201614300511183,-0.010772206953114134,3
26,processed_data/file1_fragments/fragment27.csv,-0.6426881668465501,0.08468295301902924,-0.06199021835505904,3
31,processed_data/file1_fragments/fragment32.csv,-0.3579042355014872,-0.017518958446404432,-0.007209841247313653,3
33,processed_data/file1_fragments/fragment34.csv,-0.6439466380663674,-0.14340266886366604,-0.033778764396237004,3
35,processed_data/file1_fragments/fragment36.csv,-0.7285422996079745,0.08320580226372791,-0.07921162634090226,3
36,processed_data/file1_fragments/fragment37.csv,-0.5467738244746015,-0.25909877229965195,0.13960065444159006,3
42,processed_data/file1_fragments/fragment43.csv,-0.4127615683993034,-0.07572857724267854,-0.023536678703258908,3
43,processed_data/file1_fragments/fragment44.csv,-0.6411685443934788,0.07529121296022137,-0.06971234001030195,3
46,processed_data/file1_fragments/fragment47.csv,-0.4582689761094793,-0.09647194862368977,0.030987320000342357,3
47,processed_data/file1_fragments/fragment48.csv,-0.5858248521848676,-0.12647042400832104,0.020102159930641503,3
49,processed_data/file1_fragments/fragment50.csv,-0.44575135977740504,-0.15143229349270476,0.14860764384274872,3
50,processed_data/file1_fragments/fragment51.csv,-0.6080538948339032,-0.13524380694295174,0.00943748732607002,3
55,processed_data/file1_fragments/fragment56.csv,-0.6710564109911595,-0.08307559644982336,-0.06812225844926993,3
58,processed_data/file1_fragments/fragment59.csv,-0.6524929499997513,-0.10869705699455842,-0.038694638505063314,3
61,processed_data/file1_fragments/fragment62.csv,-0.3755584958964908,-0.08963955086444295,0.02381990447347385,3
64,processed_data/file1_fragments/fragment65.csv,-0.4112902630368209,0.19378969023557605,-0.06399556182833567,3
71,processed_data/file1_fragments/fragment72.csv,-0.6539445489342517,-0.13852546733118487,-0.04183196935222764,3
72,processed_data/file1_fragments/fragment73.csv,-0.6101374253526379,-0.17086150372500591,0.02213880550969581,3
73,processed_data/file1_fragments/fragment74.csv,-0.5900001480172684,-0.1902751121059644,0.07024515204759535,3
79,processed_data/file1_fragments/fragment80.csv,-0.5976232841984485,-0.1682626546162197,0.01904132766329697,3
80,processed_data/file1_fragments/fragment81.csv,-0.7009802374382363,-0.010359031980907577,-0.08761252528119902,3
81,processed_data/file1_fragments/fragment82.csv,-0.6602448064267712,-0.08904368695106916,-0.040616804953744735,3
82,processed_data/file1_fragments/fragment83.csv,-0.5536875989742284,-0.21950680191666186,0.05531185426825571,3
83,processed_data/file1_fragments/fragment84.csv,-0.6966366145515649,-0.0210048989105156,-0.0737239711615483,3
84,processed_data/file1_fragments/fragment85.csv,-0.32704513503301674,-0.038748314458517265,-0.04130533979161313,3
86,processed_data/file1_fragments/fragment87.csv,-0.6362455201433694,-0.0991731666374585,-0.00986195542917295,3
91,processed_data/file1_fragments/fragment92.csv,-0.530668618474786,0.0793661444709228,-0.05206974222435129,3
93,processed_data/file1_fragments/fragment94.csv,-0.5795979644498436,-0.2445202048518212,0.03494966349199525,3
94,processed_data/file1_fragments/fragment95.csv,-0.35464707449491306,-0.12650417126104005,0.0533290634246862,3
96,processed_data/file1_fragments/fragment97.csv,-0.7400921165251718,0.03750354208959172,-0.14547873913355686,3
98,processed_data/file1_fragments/fragment99.csv,-0.6297163948305449,-0.10872804024628947,-0.0073842350438677075,3
102,processed_data/file1_fragments/fragment103.csv,-0.4934256742054539,-0.3074166275468055,0.12156750021121505,3
106,processed_data/file1_fragments/fragment107.csv,-0.4855610059918887,-0.07355087539061025,0.029399487466925577,3
109,processed_data/file1_fragments/fragment110.csv,-0.5668295194341545,-0.3041843546147787,0.06245262582112598,3
110,processed_data/file1_fragments/fragment111.csv,-0.6674405495276734,-0.06106362801254803,-0.04459719041036324,3
116,processed_data/file1_fragments/fragment117.csv,-0.7153618185071098,0.02093622881860746,-0.11430292523984617,3
117,processed_data/file1_fragments/fragment118.csv,-0.5532899395061003,0.01188993189739666,-0.02843159831744015,3
118,processed_data/file1_fragments/fragment119.csv,-0.5758502804926162,0.019282823013972047,-0.04150302348815543,3
122,processed_data/file1_fragments/fragment123.csv,-0.7490613010667171,0.07008925302556766,-0.12959128185841368,3
125,processed_data/file1_fragments/fragment126.csv,-0.6706091356373313,-0.016321884590961115,-0.0401651833877684,3
132,processed_data/file1_fragments/fragment133.csv,-0.7491510139173456,0.0696466000460936,-0.1295840428912872,3
133,processed_data/file1_fragments/fragment134.csv,-0.3940588607426895,-0.05241547761253115,-0.020695806635872786,3
142,processed_data/file1_fragments/fragment143.csv,-0.7108955245533023,-0.011240009856514651,-0.10995029254087177,3
146,processed_data/file1_fragments/fragment147.csv,-0.6707896928168514,-0.08277086179687514,-0.06809668165277231,3
150,processed_data/file1_fragments/fragment151.csv,-0.5795979644498436,-0.2445202048518212,0.03494966349199525,3
152,processed_data/file1_fragments/fragment153.csv,-0.5795979644498436,-0.2445202048518212,0.03494966349199525,3
156,processed_data/file1_fragments/fragment157.csv,-0.5634290761878842,0.04046717133457571,-0.05016924080759444,3
160,processed_data/file1_fragments/fragment161.csv,-0.645378515919882,0.1794422160620818,-0.0954797314477842,3
161,processed_data/file1_fragments/fragment162.csv,-0.584152173282486,-0.1990301694735193,0.02120892808193296,3
171,processed_data/file1_fragments/fragment172.csv,-0.4201432030430375,0.08467847677518626,-0.07247766550215562,3
176,processed_data/file1_fragments/fragment177.csv,-0.4976920071722484,-0.32778430633583056,0.1564681236510853,3
179,processed_data/file1_fragments/fragment180.csv,-0.7333106187064901,0.03628758372429655,-0.11687796155121068,3
185,processed_data/file1_fragments/fragment186.csv,-0.5843803852199803,-0.1818838617044363,0.02126384277037561,3
186,processed_data/file1_fragments/fragment187.csv,-0.6438465629139558,-0.1021871126917171,-0.043315027590105686,3
187,processed_data/file1_fragments/fragment188.csv,-0.5863376998567905,-0.12393274875844075,0.0259305792744758,3
188,processed_data/file1_fragments/fragment189.csv,-0.6096502421847928,-0.1909492398956123,0.045339630646151964,3
189,processed_data/file1_fragments/fragment190.csv,-0.3417931772063509,-0.1632904952055998,0.03924199823363142,3
190,processed_data/file1_fragments/fragment191.csv,-0.4480538938072632,-0.0215345743127517,-0.030730427311796638,3
