时间,GPS车速
489766,0.0
489767,0.0
489768,0.0
489769,0.0
489770,0.0
489771,0.0
489772,0.0
489773,0.0
489774,0.0
489775,0.0
489776,0.0
489777,0.0
489778,0.0
489779,0.0
489780,0.0
489781,0.0
489782,0.0
489783,0.0
489784,0.0
489785,0.0
489786,0.0
489787,0.0
489788,0.0
489789,0.0
489790,0.0
489791,0.0
489792,0.0
489793,0.0
489794,0.0
489795,0.0
489796,0.0
489797,0.0
489798,0.0
489799,0.0
489800,0.0
489801,0.0
489802,0.0
489803,0.0
489804,0.0
489805,0.0
489806,0.0
489807,0.0
489808,0.0
489809,0.0
489810,0.0
489811,0.0
489812,0.0
489813,11.4
489814,13.0
489815,15.0
489816,15.3
489817,15.9
489818,16.6
489819,18.6
489820,20.0
489821,21.8
489822,22.1
489823,23.1
489824,23.2
489825,23.5
489826,23.0
489827,22.9
489828,22.4
489829,23.0
489830,22.9
489831,21.7
489832,21.8
489833,21.8
489834,21.2
489835,19.7
489836,18.8
489837,17.0
489838,16.7
489839,16.7
489840,16.2
489841,16.3
489842,16.3
489843,16.8
489844,18.5
489845,21.1
489846,21.2
489847,21.6
489848,21.7
489849,23.6
489850,24.0
489851,24.1
489852,24.1
489853,24.1
489854,24.2
489855,23.3
489856,23.4
489857,24.5
489858,24.6
489859,22.7
489860,21.7
489861,20.2
489862,18.6
489863,18.2
489864,17.4
489865,16.5
489866,15.5
489867,14.5
489868,14.0
489869,12.4
489870,11.6
489871,0.0
