,时间,GPS车速
0,174275,0.0
1,174276,0.0
2,174277,0.0
3,174278,0.0
4,174538,9.6
5,174539,7.0
6,174541,6.9
7,174543,5.2
8,174547,4.2
9,174551,7.0
10,174552,0.0
11,174553,6.9
12,174555,5.2
13,174556,5.2
14,174557,5.2
15,174558,4.2
16,174559,0.2
17,174560,0.2
18,174561,4.2
19,174562,0.5
20,174563,0.3
21,174564,0.4
22,174565,3.4
23,174566,2.5
24,174567,0.0
25,174568,0.0
26,174569,0.2
27,174570,0.1
28,174571,0.3
29,174572,0.2
30,174573,0.2
31,174574,0.2
32,174575,0.3
33,174576,0.5
34,174577,0.3
35,174578,5.1
36,174579,0.0
37,174580,0.1
38,174581,0.0
39,174582,0.0
40,174583,0.2
41,174584,0.0
42,174586,0.0
43,174587,7.0
44,174588,6.9
45,174590,5.7
46,174591,5.8
47,174592,8.3
48,174596,0.0
49,174600,11.6
50,174601,11.7
51,174602,11.7
52,174603,11.7
53,174604,11.7
54,174605,15.5
55,174606,16.9
