时间,GPS车速
68327,0.0
68328,0.0
68329,0.0
68330,0.0
68331,0.0
68332,0.0
68333,0.0
68334,0.0
68335,0.0
68336,0.0
68337,0.0
68338,0.0
68339,0.0
68340,0.0
68341,0.0
68342,0.0
68343,0.0
68344,0.0
68345,0.0
68346,0.0
68347,0.0
68348,0.0
68349,0.0
68350,0.0
68351,0.0
68352,0.0
68353,0.0
68354,0.0
68355,0.0
68356,0.0
68357,0.0
68358,0.0
68359,0.0
68360,0.0
68361,0.0
68362,0.0
68363,14.3
68364,18.0
68365,22.5
68366,26.2
68367,26.9
68368,28.5
68369,28.1
68370,24.2
68371,20.3
68372,21.0
68373,20.9
68374,20.9
68375,22.3
68376,22.8
68377,26.2
68378,27.2
68379,28.3
68380,29.3
68381,28.9
68382,28.9
68383,30.2
68384,30.8
68385,31.8
68386,31.8
68387,30.8
68388,29.1
68389,25.7
68390,21.3
68391,19.8
68392,17.5
68393,14.6
68394,10.2
68395,6.8
68396,3.8
68397,2.6
68398,3.3
68399,3.4
68400,3.9
68401,3.8
68402,3.8
68403,3.8
68404,4.2
68405,7.4
68406,11.6
68407,12.7
68408,12.8
68409,14.0
68410,12.8
68411,12.8
68412,10.7
68413,12.0
68414,11.9
68415,10.2
68416,10.6
68417,11.4
68418,13.0
68419,12.7
68420,10.4
68421,0.0
