时间,GPS车速
517729,9.0
517730,13.8
517731,12.3
517732,12.6
517733,14.9
517734,15.5
517735,14.8
517737,19.3
517738,14.1
517739,22.4
517740,19.0
517741,22.6
517742,23.6
517743,26.4
517744,26.5
517745,30.8
517746,30.5
517747,30.2
517748,31.3
517749,29.4
517750,31.1
517751,33.0
517752,33.2
517753,33.5
517754,35.0
517755,36.1
517756,37.4
517757,40.3
517758,40.2
517759,40.3
517760,39.5
517761,39.2
517762,39.2
517764,14.8
517765,39.1
517767,35.9
517768,35.2
517769,33.7
517770,33.3
517771,32.3
517772,31.2
517773,29.5
517774,23.4
517775,23.1
517776,24.0
517777,24.3
517778,25.0
517779,26.2
517780,28.0
517781,28.5
517783,31.3
517784,30.4
517785,26.2
517786,24.2
517787,24.2
517788,26.3
517789,27.0
517790,30.9
517791,30.5
517792,29.6
517793,29.0
517794,30.2
517795,32.3
517797,35.0
517798,36.1
517799,36.7
517801,37.0
517802,37.3
517803,37.1
517804,36.5
517805,32.0
517806,28.6
517807,28.2
517808,27.6
517809,27.8
517810,28.5
517811,29.1
517818,27.7
517821,28.2
517822,28.3
517823,28.5
517824,29.4
517825,30.6
517827,31.8
517828,33.2
517829,31.8
517831,29.7
517832,28.8
517833,27.2
517834,26.3
517835,27.0
517836,27.0
517837,29.3
517838,28.6
517839,28.7
517840,25.6
517841,23.6
517842,29.1
517843,18.7
517844,29.1
517845,29.1
517846,19.6
517847,19.5
517848,18.5
517849,17.5
517850,16.7
517853,30.6
517854,17.4
517855,18.2
517856,18.7
517857,18.1
517858,19.6
517859,22.7
517860,21.3
517861,21.6
517862,20.9
517863,19.7
517864,17.2
517865,16.7
517866,14.9
517867,14.8
517868,14.3
517869,13.7
517870,16.5
517871,16.9
517872,16.9
517873,16.8
517874,16.5
517875,17.5
517876,17.5
517877,17.7
517878,15.7
517879,16.2
517880,16.3
517881,18.4
517882,19.7
517883,21.5
517884,24.0
517885,24.7
517886,27.4
517887,27.1
517888,24.4
517900,15.9
517901,15.0
517902,13.7
