时间,GPS车速
405682,0.0
405683,0.0
405684,0.0
405685,0.0
405686,0.0
405687,0.0
405688,0.0
405689,0.0
405690,0.0
405691,0.0
405692,0.0
405693,0.0
405694,0.0
405695,0.0
405696,0.0
405697,0.0
405698,0.0
405699,0.0
405700,0.0
405701,0.0
405702,0.0
405703,0.0
405704,0.0
405705,0.0
405706,0.0
405707,0.0
405708,0.0
405709,0.0
405710,0.0
405711,0.0
405712,0.0
405713,0.0
405714,0.0
405715,0.0
405716,0.0
405717,0.0
405718,0.0
405719,0.0
405720,0.0
405721,0.0
405722,0.0
405723,0.0
405724,0.0
405725,0.0
405726,0.0
405727,0.0
405728,0.0
405729,0.0
405730,0.0
405731,0.0
405732,0.0
405733,0.0
405734,0.0
405735,0.0
405736,0.0
405737,0.0
405738,0.0
405739,0.0
405740,0.0
405741,0.0
405742,0.0
405743,0.0
405744,0.0
405745,13.0
405746,13.1
405747,14.4
405748,14.5
405749,14.0
405750,13.9
405751,11.1
405752,10.0
405753,13.0
405754,14.0
405755,16.1
405756,17.5
405757,22.7
405758,22.8
405759,24.5
405760,25.0
405761,27.5
405762,27.4
405763,28.2
405764,28.6
405765,28.7
405766,31.6
405767,33.2
405768,34.5
405769,35.9
405770,35.9
405771,35.1
405772,33.8
405773,28.1
405774,25.1
405775,21.6
405776,20.4
405777,18.9
405778,18.3
405779,17.6
405780,18.9
405781,22.2
405782,23.8
405783,29.8
405784,30.2
405785,32.9
405786,33.2
405787,35.4
405788,36.2
405789,38.6
405790,38.7
405791,40.4
405792,39.9
405793,39.0
405794,37.5
405795,34.6
405796,33.5
405797,31.4
405798,30.4
405799,29.1
405800,28.6
405801,26.9
405802,25.3
405803,22.5
405804,19.9
405805,10.6
405806,9.5
405807,7.4
405808,7.3
405809,5.0
405810,5.1
405811,6.9
405812,7.5
405813,7.4
405814,7.3
405815,7.3
405816,7.4
405817,7.0
405818,7.1
405819,11.5
405820,14.0
405821,18.7
405822,19.0
405823,20.0
405824,20.6
405825,23.0
405826,23.9
405827,26.5
405828,26.9
405829,30.1
405830,30.2
405831,31.5
405832,31.8
405833,33.6
405834,33.5
405835,35.8
405836,36.0
405837,37.6
405838,37.6
405839,38.0
405840,38.5
405841,39.5
405842,39.6
405843,40.5
405844,40.9
405845,43.1
405846,43.2
405847,43.3
405848,42.9
405849,42.5
405850,42.5
405851,41.4
405852,39.5
405853,35.2
405854,35.2
405855,31.8
405856,31.3
405857,30.2
405858,30.4
405859,31.2
405860,31.2
405861,29.5
405862,26.1
405863,21.3
405864,19.8
405865,19.0
405866,19.0
405867,20.0
405868,19.2
405869,21.0
405870,21.1
405871,22.5
405872,22.1
405873,19.1
405874,15.6
405875,10.4
405876,9.3
405877,0.0
