时间,GPS车速
324450,0.0
324451,0.0
324452,0.0
324453,0.0
324454,0.0
324455,0.0
324456,0.0
324457,0.0
324458,0.0
324459,0.0
324460,0.0
324461,0.0
324462,0.0
324463,0.0
324464,0.0
324465,0.0
324466,0.0
324467,0.0
324468,0.0
324469,0.0
324470,0.0
324476,20.8
324485,17.8
324486,17.7
324487,18.2
324488,17.4
324489,20.8
324491,25.7
324492,24.9
324493,29.2
324494,57.1
324495,24.0
324496,24.5
324497,26.3
324498,32.7
324499,37.5
324500,61.1
324501,47.7
324502,49.5
324503,50.4
324504,51.7
324505,55.2
324507,57.1
324509,57.2
324510,56.0
324511,62.8
324512,61.2
324513,61.1
324514,75.0
324515,63.0
324516,63.0
324517,65.7
324518,64.1
324519,66.6
324520,67.3
324521,67.9
324522,67.9
324523,69.8
324524,70.4
324525,70.9
324526,72.3
324527,75.0
324528,80.9
324529,75.2
324530,76.0
324531,73.9
324532,74.7
324533,76.2
324534,75.5
324535,77.9
324536,85.5
324537,85.5
324538,77.5
324539,77.4
324540,77.8
324541,80.9
324543,78.7
324544,82.4
324545,79.5
324546,80.4
324547,83.2
324548,79.8
324549,85.5
324552,78.5
324553,78.5
324554,78.5
324555,78.5
324556,78.5
324557,78.5
324558,78.5
324559,78.5
324560,78.5
324561,78.5
324562,78.5
324563,79.9
324564,79.2
324565,78.5
324566,78.5
324567,78.5
324568,78.5
324569,78.5
324570,78.5
324571,78.5
324572,78.5
324573,78.5
324574,78.5
324575,78.5
324576,78.5
324577,78.5
324578,78.5
324579,78.5
324580,78.5
324581,78.5
324582,78.5
324583,78.5
324584,78.5
324585,78.5
324586,78.5
324587,78.5
324588,78.5
324589,78.5
324590,78.5
324591,78.5
324592,78.5
324593,78.5
324594,78.5
324595,78.5
324596,78.5
324597,78.5
324598,78.5
324601,50.8
324602,50.8
324603,50.8
324604,50.8
324605,50.8
324606,50.8
324607,50.8
324608,50.8
324609,50.8
324610,50.8
324611,50.8
324612,50.8
324613,50.8
324614,50.8
324615,50.8
324630,59.0
324631,58.8
324632,58.3
324633,58.4
324634,58.4
324635,57.6
324636,59.4
324637,59.3
324638,58.2
324639,58.7
324640,58.0
324641,58.4
324642,59.1
324643,58.7
324644,61.6
324645,65.7
324646,65.7
324647,65.7
324648,59.6
324649,59.2
324650,59.7
324651,60.1
324652,62.8
324653,62.5
324654,62.2
324655,62.1
324656,66.4
324657,64.8
324658,65.7
325249,0.0
