时间,GPS车速
429168,0.0
429169,0.0
429170,0.0
429171,0.0
429172,0.0
429173,0.0
429174,0.0
429175,0.0
429176,0.0
429177,0.0
429178,0.0
429179,0.0
429180,0.0
429181,0.0
429182,0.0
429183,0.0
429184,0.0
429185,0.0
429186,0.0
429187,0.0
429188,0.0
429189,0.0
429190,0.0
429191,0.0
429192,0.0
429193,0.0
429194,0.0
429195,0.0
429196,0.0
429197,0.0
429198,0.0
429199,0.0
429200,0.0
429201,0.0
429202,0.0
429203,0.0
429204,0.0
429205,0.0
429206,0.0
429207,0.0
429208,0.0
429209,0.0
429210,0.0
429211,0.0
429212,0.0
429213,0.0
429214,0.0
429215,0.0
429216,0.0
429217,0.0
429218,0.0
429219,0.0
429220,0.0
429221,0.0
429222,0.0
429223,0.0
429224,0.0
429225,0.0
429226,0.0
429227,0.0
429228,0.0
429229,0.0
429230,0.0
429231,0.0
429232,0.0
429233,0.0
429234,0.0
429235,0.0
429236,0.0
429237,0.0
429238,0.0
429239,0.0
429240,0.0
429241,0.0
429242,0.0
429243,0.0
429244,0.0
429245,0.0
429246,0.0
429247,0.0
429248,0.0
429249,0.0
429250,0.0
429251,0.0
429252,0.0
429253,0.0
429254,0.0
429255,0.0
429256,0.0
429257,0.0
429258,0.0
429259,0.0
429260,0.0
429261,0.0
429262,0.0
429263,0.0
429264,0.0
429265,0.0
429266,0.0
429267,0.0
429268,0.0
429269,0.0
429270,0.0
429271,0.0
429272,0.0
429273,0.0
429274,0.0
429275,0.0
429276,0.0
429277,0.0
429278,0.0
429279,0.0
429280,0.0
429281,0.0
429282,0.0
429283,0.0
429284,0.0
429285,0.0
429286,0.0
429287,0.0
429288,0.0
429289,0.0
429290,0.0
429291,0.0
429292,0.0
429293,0.0
429294,10.9
429295,12.6
429296,15.9
429297,17.0
429298,19.0
429299,19.8
429300,22.0
429301,24.0
429302,24.1
429303,22.8
429304,21.6
429305,20.9
429306,20.2
429307,21.1
429308,22.6
429309,23.9
429310,24.8
429311,24.0
429312,24.9
429313,25.0
429314,25.8
429315,24.6
429316,21.3
429317,20.7
429318,20.7
429319,20.3
429320,20.4
429321,18.9
429322,17.7
429323,17.0
429324,20.3
429325,22.5
429326,26.6
429327,29.0
429328,30.8
429329,31.3
429330,29.9
429331,29.8
429332,27.6
429333,25.8
429334,23.7
429335,20.5
429336,16.2
429337,11.2
429338,9.6
429339,7.1
429340,8.7
429341,8.0
429342,6.8
429343,5.9
429344,5.5
429345,6.2
429346,8.1
429347,9.5
429348,11.4
429349,12.2
429350,11.3
429351,10.8
429352,10.8
429353,9.8
429354,9.4
429355,10.1
429356,10.2
429357,12.2
429358,13.4
429359,13.9
429360,14.0
429361,14.7
429362,15.7
429363,16.1
429364,14.9
429365,17.2
429366,17.9
429367,16.3
429368,15.2
429369,13.0
429370,14.9
429371,15.7
429372,15.3
429373,14.3
429374,14.9
429375,14.4
429376,13.1
429377,12.3
429378,11.4
429379,11.1
429380,11.6
429381,12.6
429382,14.5
429383,19.0
429384,22.1
429385,24.9
429386,26.4
429387,27.0
429388,28.7
429389,28.1
429390,29.8
429391,30.3
429392,30.5
429393,32.2
429394,31.6
429395,29.7
429396,27.2
429397,26.1
429398,25.1
429399,25.8
429400,24.2
429401,22.6
429402,20.5
429403,18.8
429404,17.6
429405,16.3
429406,17.8
429407,18.4
429408,20.5
429409,22.0
429410,24.0
429411,25.8
429412,28.9
429413,31.4
429414,32.7
429415,33.8
429416,35.0
429417,36.2
429418,38.0
429419,38.7
429420,39.3
429421,37.3
429422,34.7
429423,34.8
429424,34.9
429425,34.3
429426,34.3
429427,35.3
429428,34.4
429429,36.5
429430,34.6
429431,32.3
429432,30.2
429433,28.7
429434,26.7
429435,25.4
429436,22.6
429437,21.4
429438,20.0
429439,18.8
429440,16.0
429441,13.7
429442,12.3
429443,0.0
