时间,GPS车速
502146,0.0
502147,0.0
502148,0.0
502149,0.2
502150,7.2
502151,8.8
502152,10.2
502153,11.0
502154,11.6
502155,10.1
502156,7.8
502261,30.9
502262,29.1
502263,26.1
502264,24.0
502265,22.9
502266,22.1
502267,21.1
502268,19.5
502269,19.1
502270,19.0
502271,18.5
502272,19.2
502273,20.9
502274,22.4
502275,24.7
502276,28.8
502277,32.5
502278,35.4
502279,40.0
502280,42.5
502281,44.5
502282,46.0
502283,47.5
502284,48.3
502285,48.2
502286,48.7
502287,48.6
502288,48.9
502289,47.4
502290,45.5
502291,39.4
502292,31.3
502293,21.6
502294,19.0
502295,17.8
502296,18.8
502297,22.9
502298,25.4
502299,27.6
502300,26.6
502301,26.1
502302,26.0
502303,26.5
502304,30.0
502305,34.4
502306,35.6
502307,37.2
502308,38.1
502309,39.7
502310,40.6
502311,43.2
502312,44.2
502313,47.4
502314,46.9
502315,52.8
502316,54.6
502317,54.5
502318,56.3
502319,56.9
502320,57.8
502321,54.2
502322,56.1
502323,50.9
502324,49.6
502325,48.0
502326,47.7
502327,48.3
502328,48.2
502329,48.2
502330,48.5
502331,48.9
502332,48.3
502333,47.5
502334,48.1
502335,50.6
502336,51.2
502337,52.2
502338,52.9
502339,53.8
502340,54.2
502341,58.9
502342,58.3
502343,58.3
502344,58.3
502345,59.4
502346,59.3
502347,60.4
502348,60.2
502349,63.2
502350,64.5
502351,65.1
502352,65.7
502353,66.1
502354,66.6
502355,67.0
502356,67.0
502357,67.1
502358,63.3
502359,62.9
502360,63.5
502361,62.8
502362,64.6
502363,64.5
502364,63.8
502365,63.8
502366,65.9
502367,66.0
502368,65.6
502369,63.4
502370,62.5
502371,58.9
502372,56.7
502373,53.8
502374,53.6
502375,53.7
502376,52.2
502377,52.0
502378,52.1
502379,56.3
502380,55.6
502381,54.1
502382,55.2
502383,51.8
502384,50.4
502385,51.0
502386,50.7
502387,49.1
502388,46.6
502389,45.1
502390,45.0
502391,44.5
502392,45.4
502393,46.0
502394,48.5
502395,49.6
502396,51.3
502397,51.3
502398,57.0
502399,58.8
