时间,GPS车速
325353,9.8
325354,9.8
325355,9.8
325356,9.8
325357,9.8
325358,9.8
325359,9.8
325364,0.2
325373,0.2
325374,0.2
325375,0.2
325376,0.2
325377,0.2
325378,0.0
325379,5.0
325380,0.0
325381,0.0
325382,0.0
325383,0.0
325384,0.0
325385,0.2
325386,0.2
325389,0.0
325390,0.0
325391,0.0
325392,0.0
325393,0.0
325394,6.0
325395,4.3
325396,3.5
325397,2.1
325398,2.1
325399,0.0
325400,0.0
325401,1.8
325402,1.7
325403,0.0
325404,0.0
325405,0.0
325407,9.2
325408,3.8
325409,4.2
325410,3.5
325411,2.9
325412,0.0
325413,0.0
325414,0.0
325415,0.0
325416,0.0
325417,0.0
325418,0.0
325419,0.0
325420,0.0
325421,0.0
325422,0.0
325423,0.0
325424,0.0
325425,0.0
325426,2.8
325427,2.0
325428,0.0
325429,0.0
325430,0.0
325431,0.0
325432,2.9
325433,3.8
325434,4.3
325435,3.9
325436,3.5
325437,2.0
325438,3.5
325439,2.2
325440,1.7
325441,1.6
325442,1.7
325443,1.7
325444,1.9
325445,1.9
325446,1.9
325447,1.8
325448,0.0
325449,0.0
325450,0.0
325451,0.0
325452,0.0
325453,0.0
325454,5.8
325455,7.3
325456,8.1
325457,8.0
325458,9.4
325459,10.6
325460,14.0
325461,14.7
325462,15.2
325463,15.1
325464,12.9
325465,11.1
