,时间,GPS车速
0,311535,3.9
1,311536,5.7
2,311538,4.3
3,311539,1.7
4,311540,4.1
5,311542,4.5
6,311543,3.5
7,311544,4.0
8,311545,2.2
9,311546,1.7
10,311548,1.7
11,311549,2.5
12,311550,6.4
13,311551,3.0
14,311552,2.6
15,311553,2.5
16,311554,2.5
17,311555,2.2
18,311556,2.5
19,311558,2.3
20,311560,2.3
21,311561,0.0
22,311562,2.2
23,311563,0.0
24,311564,0.0
25,311565,0.0
26,311566,0.0
27,311567,0.0
28,311568,0.0
29,311570,0.0
30,311572,0.0
31,311573,0.0
32,311574,0.0
33,311575,0.0
34,311576,0.0
35,311577,2.5
36,311578,2.3
37,311579,2.3
38,311580,2.2
39,311581,2.2
40,311582,2.6
41,311583,2.1
42,311584,2.5
43,311586,2.3
44,311587,2.3
45,311588,2.7
46,311589,2.7
47,311590,2.6
48,311591,2.2
49,311592,2.4
50,311593,2.4
51,311594,2.3
52,311595,2.2
53,311596,5.0
54,311597,2.0
55,311598,2.2
56,311600,2.2
57,311601,2.3
58,311602,2.2
59,311604,2.0
60,311606,0.0
61,311607,0.0
62,311608,0.0
63,311610,0.0
64,311611,6.4
65,311612,3.1
66,311613,3.0
67,311614,2.7
68,311616,1.6
69,311617,0.0
70,311618,0.0
71,311619,0.0
72,311620,0.0
73,311621,0.0
74,311622,0.0
75,311623,0.0
76,311624,0.0
77,311625,0.0
78,311626,0.0
79,311627,0.0
80,311628,0.0
81,311629,0.0
82,311630,1.5
83,311631,0.0
84,311632,0.0
85,311634,0.0
86,311635,0.0
87,311636,2.5
88,311637,2.6
89,311639,2.3
90,311640,2.4
91,311641,2.9
92,311642,2.2
93,311643,1.5
94,311644,1.4
95,311645,0.0
96,311646,0.0
97,311647,0.0
98,311648,0.0
99,311649,0.0
100,311650,0.0
101,311651,0.0
102,311652,0.0
103,311653,0.0
104,311654,0.0
105,311655,0.0
106,311656,0.0
107,311657,0.0
108,311658,0.0
109,311659,0.0
110,311661,0.0
111,311662,0.0
112,311663,0.0
113,311664,1.8
114,311665,0.0
115,311666,0.0
116,311667,0.0
117,311668,0.0
118,311669,0.0
119,311670,0.0
120,311671,1.8
121,311673,1.8
122,311674,1.8
123,311675,11.0
