,时间,GPS车速
0,263115,8.9
1,263116,6.7
2,263117,0.2
3,263118,0.2
4,263119,0.3
5,263120,0.3
6,263121,0.6
7,263122,7.3
8,263123,9.7
9,263125,8.2
10,263126,6.0
11,263127,6.0
12,263129,21.3
13,263133,26.5
14,263134,25.6
15,263135,27.2
16,263137,32.9
17,263138,36.5
18,263139,38.3
19,263141,42.5
20,263142,40.7
21,263143,45.7
22,263144,42.4
23,263145,44.2
24,263147,47.2
25,263149,46.0
26,263150,46.4
27,263151,46.1
28,263152,45.5
29,263153,42.5
30,263154,40.6
31,263155,38.9
32,263156,37.8
33,263157,37.5
34,263158,21.3
35,263159,39.3
36,263161,37.8
37,263162,27.2
38,263163,52.3
39,263164,34.2
40,263165,24.6
41,263166,24.0
42,263167,21.3
43,263168,19.1
44,263169,17.1
