时间,GPS车速
182384,0.0
182385,0.0
182386,0.0
182387,0.0
182388,0.0
182389,0.0
182390,0.0
182391,0.0
182392,0.0
182393,0.0
182394,0.0
182395,0.0
182396,0.0
182397,0.0
182398,0.0
182399,0.0
182400,0.0
182401,0.0
182402,0.0
182403,0.0
182404,0.0
182405,0.0
182406,0.0
182407,0.0
182408,0.0
182409,0.0
182410,0.0
182411,0.0
182412,0.0
182413,0.0
182414,0.0
182415,0.0
182416,0.0
182417,0.0
182418,0.0
182419,0.0
182420,0.0
182421,14.2
182422,17.3
182423,21.5
182424,21.0
182425,19.7
182426,18.9
182427,17.9
182428,17.5
182429,18.6
182430,17.9
182431,20.2
182432,16.7
182433,14.2
182434,10.7
182435,7.7
182436,7.4
182437,7.8
182438,8.6
182439,11.9
182440,12.5
182441,20.5
182442,20.6
182443,25.4
182444,25.3
182445,28.0
182446,28.4
182447,30.7
182448,30.7
182449,31.7
182450,32.1
182451,31.1
182452,30.3
182453,29.0
182454,27.7
182455,28.5
182456,28.3
182457,27.9
182458,27.5
182459,27.9
182460,28.3
182461,29.3
182462,29.4
182463,30.3
182464,31.5
182465,31.3
182466,31.3
182467,32.7
182468,34.0
182469,34.0
182470,34.0
182471,33.2
182472,31.7
182473,29.5
182474,28.0
182475,25.8
182476,23.7
182477,19.2
182478,16.3
182479,12.3
182480,10.1
182481,8.4
182482,7.0
182483,4.9
182484,3.2
182485,5.3
182486,7.3
182487,10.8
182488,12.3
182489,15.3
182490,19.2
182491,23.9
182492,26.7
182493,31.2
182494,34.1
182495,35.3
182496,35.3
182497,33.3
182498,30.1
182499,25.2
182500,21.8
182501,17.2
182502,13.9
182503,13.8
182504,13.9
182505,12.9
182506,11.7
182507,10.7
182508,0.0
