,时间,GPS车速
0,343840,9.4
1,343841,9.1
2,343842,9.5
3,343843,11.8
4,343844,13.5
5,343845,14.9
6,343846,15.9
7,343847,15.6
8,343848,15.0
9,343849,14.8
10,343850,14.7
11,343851,15.5
12,343852,16.5
13,343853,17.1
14,343854,17.2
15,343855,18.1
16,343856,18.6
17,343857,19.8
18,343858,21.3
19,343859,22.6
20,343860,23.4
21,343861,23.8
22,343862,24.7
23,343863,26.4
24,343864,27.5
25,343865,28.7
26,343866,29.8
27,343867,28.8
28,343868,28.1
29,343869,25.7
30,343870,24.1
31,343871,21.1
32,343872,18.6
33,343873,15.5
34,343874,12.1
