,时间,GPS车速
0,338036,8.3
1,338037,4.4
2,338038,0.2
3,338039,0.2
4,338040,0.3
5,338041,0.6
6,338042,9.1
7,338043,8.3
8,338044,8.3
9,338045,6.3
10,338046,0.0
11,338047,0.0
12,338048,0.0
13,338049,0.0
14,338050,0.0
15,338051,0.0
16,338052,0.0
17,338053,0.0
18,338054,0.0
19,338055,0.0
20,338056,0.0
21,338057,0.0
22,338058,0.0
23,338059,0.0
24,338060,0.0
25,338061,0.0
26,338062,0.0
27,338063,0.0
28,338064,0.0
29,338065,0.0
30,338066,0.0
31,338067,0.0
32,338068,0.0
33,338069,0.0
34,338070,0.0
35,338071,0.0
36,338072,0.0
37,338073,0.0
38,338074,0.0
39,338075,0.0
40,338076,0.0
41,338077,0.0
42,338078,0.0
43,338079,0.0
44,338080,2.2
45,338081,2.2
46,338082,2.3
47,338083,2.4
48,338084,3.7
49,338085,6.5
50,338086,10.5
51,338087,13.5
52,338088,21.4
53,338089,23.1
54,338090,23.8
55,338091,23.8
56,338092,25.4
57,338093,26.9
58,338094,29.1
59,338095,30.2
60,338096,30.8
61,338097,31.7
62,338098,33.5
63,338099,35.0
64,338100,36.6
65,338101,38.0
66,338102,39.1
67,338103,39.9
68,338104,40.4
69,338105,40.7
70,338106,40.9
71,338107,40.8
72,338108,39.9
73,338109,40.0
74,338110,40.7
75,338111,40.5
76,338112,40.5
77,338113,39.5
78,338114,39.6
79,338115,38.7
80,338116,37.8
81,338117,37.3
82,338118,37.4
83,338119,37.3
84,338120,37.2
85,338121,37.1
86,338122,37.2
87,338123,36.8
88,338124,36.8
89,338125,37.4
90,338126,38.1
91,338127,39.8
92,338128,39.9
93,338129,43.2
94,338130,43.0
95,338131,45.6
96,338132,45.6
97,338133,44.4
98,338134,45.1
99,338135,41.3
100,338136,39.1
101,338137,36.4
102,338138,35.6
103,338139,34.2
104,338140,33.2
105,338141,33.2
106,338142,33.6
107,338143,35.1
108,338144,35.4
109,338145,37.0
110,338146,37.3
111,338147,38.1
112,338148,38.2
113,338149,40.5
114,338150,40.2
115,338151,41.7
116,338152,41.7
117,338153,42.3
118,338154,42.7
119,338155,44.9
120,338156,44.4
121,338157,45.0
122,338158,45.1
123,338159,45.1
124,338160,45.1
125,338161,46.0
126,338162,46.1
127,338163,46.6
128,338164,46.7
129,338165,46.8
130,338166,46.7
131,338167,47.2
132,338168,46.7
133,338221,52.4
134,338222,51.3
135,338223,48.8
136,338224,48.8
137,338225,45.9
138,338226,45.2
139,338227,40.8
140,338228,37.9
141,338229,34.0
142,338230,33.5
143,338231,32.9
144,338232,32.8
145,338233,33.3
146,338234,34.0
147,338235,36.7
148,338236,37.0
149,338237,39.9
150,338238,40.0
151,338239,39.5
152,338240,35.8
153,338241,35.1
154,338242,34.7
155,338243,33.3
156,338244,32.9
157,338245,30.6
158,338246,28.3
159,338247,26.7
160,338248,26.7
161,338249,27.7
162,338250,29.5
163,338251,31.0
164,338252,31.1
165,338253,32.3
166,338254,32.3
167,338255,32.1
168,338256,31.8
169,338257,31.9
170,338258,31.3
171,338259,29.3
172,338260,29.2
173,338261,30.1
174,338262,30.4
175,338263,32.0
176,338264,32.7
177,338265,34.1
178,338266,34.0
179,338267,33.7
180,338268,33.6
181,338269,33.6
182,338270,33.2
183,338271,31.5
184,338272,30.1
185,338273,29.1
186,338274,29.5
187,338275,28.7
188,338276,28.7
189,338277,29.7
190,338278,30.4
191,338279,30.5
192,338280,30.5
193,338281,29.6
194,338282,29.7
195,338283,29.8
196,338284,29.4
197,338285,28.6
198,338286,28.0
199,338287,28.0
200,338288,28.0
201,338289,27.4
202,338290,27.4
203,338291,27.4
204,338292,27.3
205,338293,26.9
206,338294,27.9
207,338295,28.6
208,338296,28.6
209,338297,26.8
210,338298,26.2
211,338299,25.8
212,338300,26.7
213,338301,27.3
214,338302,27.4
215,338303,27.8
216,338304,27.9
217,338305,27.6
218,338306,26.7
219,338307,23.5
220,338308,18.5
