时间,GPS车速
430603,9.1
430604,7.0
430605,5.8
430606,5.0
430607,4.2
430608,2.5
430609,2.0
430610,0.0
430611,0.0
430612,0.0
430613,2.6
430614,3.5
430615,4.0
430616,4.7
430617,6.1
430618,4.7
430619,4.2
430620,2.7
430621,2.7
430622,2.7
430623,1.8
430624,1.5
430625,2.9
430626,2.5
430627,2.6
430628,2.7
430629,2.3
430630,2.2
430631,1.7
430632,0.0
430633,0.0
430634,0.0
430635,0.0
430636,0.0
430637,0.0
430638,0.0
430639,0.0
430640,0.0
430641,0.0
430642,0.0
430643,0.0
430644,0.0
430645,0.0
430646,0.0
430647,0.0
430648,0.0
430649,0.0
430650,0.0
430651,0.0
430652,0.0
430653,0.0
430654,0.0
430655,0.0
430656,0.0
430657,0.0
430658,0.0
430659,0.0
430660,0.0
430661,0.0
430662,0.0
430663,0.0
430664,0.0
430665,0.0
430666,0.0
430667,0.0
430668,0.0
430669,1.6
430670,1.7
430671,1.7
430672,1.8
430673,1.9
430674,1.9
430675,1.6
430676,1.6
430677,1.6
430678,0.0
430679,0.0
430680,0.0
430681,0.0
430682,0.0
430683,0.0
430684,1.9
430685,2.7
430686,4.7
430687,8.4
430688,12.6
430689,13.6
430690,14.8
430691,16.4
430692,18.9
430693,18.8
430694,14.7
430695,14.8
430696,10.7
430697,10.1
