,时间,GPS车速
0,157353,8.9
1,157354,7.6
2,157355,8.6
3,157356,9.4
4,157357,10.8
5,157358,12.3
6,157359,15.0
7,157360,16.0
8,157361,18.2
9,157362,20.3
10,157363,21.3
11,157364,21.5
12,157365,22.3
13,157366,22.0
14,157367,20.5
15,157368,20.6
16,157369,20.2
17,157370,20.7
18,157371,20.9
19,157372,22.4
20,157373,21.7
21,157374,21.7
22,157375,22.8
23,157376,22.4
24,157377,21.9
25,157378,21.9
26,157379,20.5
27,157380,19.5
28,157381,18.4
29,157382,15.5
30,157383,10.1
31,157384,11.4
32,157385,15.5
33,157386,16.9
34,157387,20.4
35,157388,21.7
36,157389,23.9
37,157390,24.6
38,157391,26.3
39,157392,28.1
40,157393,31.1
41,157394,32.5
42,157395,33.5
43,157396,35.9
44,157397,36.9
45,157398,38.2
46,157399,38.6
47,157400,39.8
48,157401,41.4
49,157402,42.1
50,157403,43.3
51,157404,44.0
52,157405,45.1
53,157406,45.5
54,157407,47.0
55,157408,47.6
56,157409,49.9
57,157410,50.5
58,157411,52.6
59,157412,53.4
60,157413,52.8
61,157414,53.9
62,157415,55.6
63,157416,56.7
64,157417,58.6
65,157418,59.8
66,157419,59.9
67,157420,60.7
68,157421,61.0
69,157422,60.7
70,157423,61.5
71,157424,61.5
72,157425,63.0
73,157426,63.2
74,157427,64.4
75,157428,64.0
76,157429,64.5
77,157430,64.4
78,157431,64.3
79,157432,64.3
80,157433,65.3
81,157434,64.8
82,157435,64.3
83,157436,64.4
84,157437,64.4
85,157438,64.3
86,157439,63.6
87,157440,63.7
88,157441,59.7
89,157442,59.8
90,157443,61.7
91,157444,60.3
92,157445,63.3
93,157446,61.7
94,157447,60.6
95,157448,60.5
96,157449,59.5
97,157450,59.2
98,157451,59.1
99,157452,58.8
100,157453,58.6
101,157454,58.4
102,157455,56.3
103,157456,55.5
104,157457,56.1
105,157458,55.5
106,157459,55.0
107,157460,54.8
108,157461,54.0
109,157462,54.3
110,157463,54.7
111,157464,54.6
112,157465,54.5
113,157466,54.4
114,157467,53.4
115,157468,53.8
116,157469,51.8
117,157470,51.3
118,157471,50.5
119,157472,49.2
120,157473,47.9
121,157474,46.9
122,157475,45.8
123,157476,45.3
124,157477,45.0
125,157478,44.9
126,157479,44.4
127,157480,43.5
128,157481,44.3
129,157482,44.0
130,157483,43.9
131,157484,43.5
132,157485,41.8
133,157486,41.7
134,157487,42.3
135,157488,42.4
136,157489,43.4
137,157490,43.9
138,157491,44.6
139,157492,44.6
140,157493,45.1
141,157494,44.7
142,157495,44.3
143,157496,44.0
144,157497,44.9
145,157498,44.9
146,157499,44.3
147,157500,44.3
148,157501,44.8
149,157502,44.9
150,157503,45.8
151,157504,45.8
152,157505,46.2
153,157506,46.1
154,157507,46.0
155,157508,46.0
156,157509,43.3
157,157510,43.6
158,157511,44.3
159,157512,44.4
160,157513,45.3
161,157514,45.5
162,157515,46.9
163,157516,47.0
164,157517,46.9
165,157518,46.5
166,157519,45.7
167,157520,45.7
168,157521,46.1
169,157522,46.1
170,157523,45.2
171,157524,45.3
172,157525,44.9
173,157526,44.9
174,157527,44.1
175,157528,44.0
176,157529,41.4
177,157530,41.3
178,157531,39.0
179,157532,39.6
180,157533,41.3
181,157534,41.2
182,157535,41.7
183,157536,42.0
184,157537,42.0
185,157538,42.0
186,157539,41.6
187,157540,42.6
188,157541,42.5
189,157542,42.8
190,157543,42.8
191,157544,42.8
192,157545,43.5
193,157546,43.2
194,157547,42.5
195,157548,42.9
196,157549,43.0
197,157550,43.3
198,157551,44.1
199,157552,44.1
200,157553,45.0
201,157554,45.4
202,157555,47.7
203,157556,47.6
204,157557,48.1
205,157558,48.5
206,157559,49.7
207,157560,49.6
208,157561,51.2
209,157562,51.3
210,157563,51.3
211,157564,51.3
212,157565,50.2
213,157566,50.6
214,157567,50.9
215,157568,50.7
216,157569,51.3
217,157570,51.3
218,157571,51.3
219,157572,51.3
220,157573,50.6
221,157574,50.6
222,157575,50.9
223,157576,50.9
224,157577,51.0
225,157578,51.0
226,157579,49.8
227,157580,50.0
228,157581,48.3
229,157582,47.3
230,157583,47.7
231,157584,47.8
232,157585,47.8
233,157586,46.6
234,157587,46.7
235,157588,46.8
236,157589,46.7
237,157590,46.3
238,157591,45.7
239,157592,45.7
240,157593,45.4
241,157594,45.4
242,157595,44.6
243,157596,44.7
244,157597,45.0
245,157598,44.4
246,157599,43.4
247,157600,43.3
248,157601,42.9
249,157602,41.2
250,157603,38.1
251,157604,35.7
252,157605,32.5
253,157606,28.1
254,157607,19.1
255,157608,15.4
