,时间,GPS车速
0,422354,8.0
1,422355,17.9
2,422356,18.7
3,422357,19.2
4,422358,19.8
5,422359,20.2
6,422360,19.8
7,422361,18.1
8,422362,19.7
9,422363,20.4
10,422364,22.0
11,422365,23.1
12,422366,22.6
13,422367,22.5
14,422368,23.1
15,422369,23.1
16,422370,21.3
17,422371,20.8
18,422372,20.4
19,422373,20.3
20,422374,19.0
21,422375,18.0
22,422376,15.9
23,422377,14.9
24,422378,12.8
25,422379,15.5
26,422380,17.4
27,422381,18.8
28,422382,27.1
29,422383,30.8
30,422384,35.3
31,422385,36.2
32,422386,36.9
33,422387,37.9
34,422388,38.5
35,422389,40.2
36,422390,38.8
37,422391,36.6
38,422392,31.3
39,422393,25.9
40,422394,19.7
