时间,GPS车速
186961,0.0
186962,0.0
186963,0.0
186964,0.0
186965,0.0
186966,0.0
186967,0.0
186968,0.0
186969,0.0
186970,0.0
186971,0.0
186972,0.0
186973,0.0
186974,0.0
186975,0.0
186976,0.0
186977,0.0
186978,0.0
186979,0.0
186980,0.0
186981,0.0
186982,0.0
186983,0.0
186984,0.0
186985,0.0
186986,0.0
186987,0.0
186988,0.0
186989,0.0
186990,0.0
186991,0.0
186992,0.0
186993,0.0
186994,0.0
186995,0.0
186996,0.0
186997,0.0
186998,0.0
186999,0.0
187000,0.0
187001,0.0
187002,0.0
187003,0.0
187004,0.0
187005,0.0
187006,0.0
187007,0.0
187008,0.0
187009,0.0
187010,0.0
187011,0.0
187012,0.0
187013,0.0
187014,0.0
187015,0.0
187016,0.0
187017,0.0
187018,0.0
187019,0.0
187020,0.0
187021,0.0
187022,0.0
187023,0.0
187024,0.0
187025,0.0
187026,0.0
187027,0.0
187028,0.0
187029,0.0
187030,0.0
187031,0.0
187032,0.0
187033,0.0
187034,0.0
187035,12.3
187036,13.2
187037,14.7
187038,16.1
187039,15.7
187040,16.4
187041,16.3
187042,16.4
187043,18.3
187044,19.6
187045,20.4
187046,22.3
187047,24.1
187048,26.0
187049,28.8
187050,29.4
187051,30.1
187052,30.7
187053,31.8
187054,33.4
187055,35.4
187056,37.0
187057,37.0
187058,37.1
187059,36.7
187060,37.3
187061,37.3
187062,36.6
187063,36.7
187064,37.0
187065,36.7
187066,36.7
187067,36.0
187068,36.5
187069,37.1
187070,36.5
187071,36.3
187072,36.0
187073,36.7
187074,38.7
187075,38.8
187076,38.9
187077,38.9
187078,39.6
187079,38.9
187080,39.0
187081,39.5
187082,40.3
187083,40.4
187084,40.4
187085,40.5
187086,41.7
187087,41.8
187088,42.2
187089,43.8
187090,44.4
187091,46.0
187092,46.1
187093,47.7
187094,47.8
187095,48.7
187096,49.0
187097,49.3
187098,49.7
187099,49.5
187100,50.5
187101,50.3
187102,50.5
187103,51.4
187104,51.4
187105,51.5
187106,51.2
187107,48.5
187108,47.8
187109,47.3
187110,46.3
187111,44.0
187112,43.9
187113,43.7
187115,41.7
187116,41.6
187117,41.6
187118,42.1
187119,42.2
187120,43.0
187121,42.6
187122,43.7
187123,44.3
187124,45.0
187125,43.7
187126,43.6
187127,43.7
187128,44.2
187129,46.0
187130,46.0
187131,47.8
187132,48.3
187133,47.4
187134,47.4
187135,47.3
187136,47.5
187137,47.4
187138,46.8
187139,47.5
187140,47.0
187141,48.6
187142,48.1
187143,46.7
187144,47.1
187145,46.7
187146,47.1
187147,47.9
187148,48.4
187149,49.8
187150,49.5
187151,49.4
187152,49.3
187153,49.3
187154,49.1
187155,49.8
187156,49.8
187157,49.4
187158,49.6
187159,43.8
187160,38.6
187161,31.5
187162,29.6
187163,29.1
187164,29.1
187165,31.8
187166,32.5
187167,34.7
187168,34.7
187169,33.2
187170,33.8
187171,36.8
187172,35.8
187173,30.2
187174,28.9
187175,18.8
187176,17.5
187177,12.3
187178,11.7
187179,0.0
