,时间,GPS车速
0,79898,8.4
1,79899,8.5
2,79900,8.4
3,79901,8.3
4,79902,9.1
5,79903,9.8
6,79904,13.1
7,79905,15.2
8,79906,16.7
9,79907,19.2
10,79908,22.7
11,79909,23.4
12,79910,23.9
13,79911,25.0
14,79912,24.7
15,79913,24.4
16,79914,25.6
17,79915,24.6
18,79916,23.2
19,79917,24.7
20,79918,25.3
21,79919,26.4
22,79920,26.3
23,79921,25.3
24,79922,23.7
25,79923,24.3
26,79924,22.9
27,79925,22.5
28,79926,22.4
29,79927,21.9
30,79928,22.7
31,79929,21.6
32,79930,21.6
33,79931,22.0
34,79932,22.6
35,79933,23.7
36,79934,27.6
37,79935,27.7
38,79936,29.0
39,79937,29.1
40,79938,30.0
41,79939,30.0
42,79940,29.5
43,79941,31.1
44,79942,29.9
45,79943,29.1
46,79944,29.2
47,79945,29.2
48,79946,29.2
49,79947,30.0
50,79948,29.0
51,79949,26.5
52,79950,24.7
53,79951,23.6
54,79952,23.7
55,79953,23.6
56,79954,22.1
57,79955,19.5
58,79956,17.9
59,79957,16.8
60,79958,16.6
61,79959,20.4
62,79960,21.7
63,79961,26.4
64,79962,27.4
65,79963,27.3
66,79964,26.7
67,79965,23.2
68,79966,23.1
69,79967,21.7
70,79968,20.7
71,79969,19.9
72,79970,18.5
73,79971,20.6
74,79972,22.0
75,79973,24.5
76,79974,25.8
77,79975,28.1
78,79976,28.2
79,79977,29.3
80,79978,30.2
81,79979,32.7
82,79980,31.9
83,79981,31.0
84,79982,30.9
85,79983,30.2
86,79984,30.2
87,79985,29.2
88,79986,29.2
89,79987,29.5
90,79988,29.0
91,79989,29.7
92,79990,29.6
93,79991,29.5
94,79992,28.6
95,79993,24.4
96,79994,20.5
97,79995,14.6
