,时间,GPS车速
0,510333,9.6
1,510334,8.1
2,510335,5.7
3,510336,3.6
4,510337,5.0
5,510338,5.9
6,510339,8.5
7,510340,10.1
8,510341,13.2
9,510342,17.5
10,510343,23.2
11,510344,26.6
12,510345,31.5
13,510346,33.5
14,510347,36.6
15,510348,37.2
16,510349,40.2
17,510350,41.0
18,510351,43.9
19,510352,45.2
20,510353,47.4
21,510354,48.2
22,510355,48.8
23,510356,48.8
24,510357,48.9
25,510358,50.0
26,510359,51.3
27,510360,51.3
28,510361,51.0
29,510362,50.5
30,510363,50.5
31,510364,50.4
32,510365,50.3
33,510366,50.7
34,510367,50.7
35,510368,50.6
36,510369,50.7
37,510370,50.8
38,510371,51.2
39,510372,50.9
40,510373,47.0
41,510374,46.0
42,510375,45.2
43,510376,45.3
44,510377,45.0
45,510378,44.9
46,510379,43.9
47,510380,41.5
48,510381,41.0
49,510382,40.0
50,510383,38.4
51,510384,38.6
52,510385,37.1
53,510386,35.6
54,510387,33.1
55,510388,34.6
56,510389,37.9
57,510390,36.6
58,510391,34.6
59,510392,34.5
60,510393,35.8
61,510394,35.3
62,510395,33.6
63,510396,32.9
64,510397,31.7
65,510398,33.7
66,510399,34.5
67,510400,34.7
68,510401,35.4
69,510402,37.7
70,510403,40.1
71,510404,42.7
72,510405,42.7
73,510406,45.0
74,510407,45.7
75,510408,46.5
76,510409,47.9
77,510410,49.5
78,510411,50.3
79,510412,51.2
80,510413,52.6
81,510414,54.3
82,510415,56.2
83,510416,57.2
84,510417,57.7
85,510418,57.6
86,510419,57.6
87,510420,58.2
88,510421,59.3
89,510422,59.9
90,510423,60.6
91,510424,61.7
92,510425,62.3
93,510426,62.3
94,510427,62.6
95,510428,63.4
96,510429,63.9
97,510430,64.9
98,510431,65.6
99,510432,66.6
100,510433,68.1
101,510434,68.7
102,510435,69.8
103,510436,70.7
104,510437,71.6
105,510438,71.9
106,510439,72.0
107,510440,72.6
108,510441,75.6
109,510442,76.9
110,510443,79.4
111,510444,79.9
112,510445,80.9
113,510724,68.6
114,510725,69.6
115,510726,69.3
116,510727,69.4
117,510728,69.7
118,510729,69.3
119,510730,69.7
120,510731,69.7
121,510732,70.2
122,510733,71.3
123,510734,72.6
124,510735,73.2
125,510736,74.1
126,510737,75.1
127,510738,74.5
128,510739,75.2
129,510740,74.3
130,510741,75.0
131,510742,75.9
132,510743,75.5
133,510744,78.6
134,510745,79.2
135,510746,80.8
136,510747,83.8
137,510748,85.5
138,510749,86.9
139,510750,88.5
