时间,GPS车速
430603,0.0
430604,0.0
430605,0.0
430606,0.0
430607,0.0
430608,0.0
430609,0.0
430610,0.0
430611,0.0
430612,0.0
430613,0.0
430614,0.0
430615,0.0
430616,0.0
430617,0.0
430618,0.0
430619,0.0
430620,0.0
430621,0.0
430622,0.0
430623,0.0
430624,0.0
430625,0.0
430626,0.0
430627,0.0
430628,0.0
430629,0.0
430630,0.0
430631,0.0
430632,0.0
430633,0.0
430634,0.0
430635,0.0
430636,0.0
430637,0.0
430638,0.0
430639,0.0
430640,0.0
430641,0.0
430642,0.0
430643,0.0
430644,0.0
430645,0.0
430646,0.0
430647,0.0
430648,0.0
430649,0.0
430650,0.0
430651,0.0
430652,0.0
430653,0.0
430654,0.0
430655,0.0
430656,0.0
430657,0.0
430658,0.0
430659,0.0
430660,0.0
430661,0.0
430662,0.0
430663,0.0
430664,0.0
430665,0.0
430666,0.0
430667,0.0
430668,0.0
430669,0.0
430670,0.0
430671,0.0
430672,0.0
430673,0.0
430674,0.0
430675,0.0
430676,0.0
430677,0.0
430678,0.0
430679,0.0
430680,0.0
430681,0.0
430682,0.0
430683,0.0
430684,0.0
430685,0.0
430686,0.0
430687,0.0
430688,12.6
430689,13.6
430690,14.8
430691,16.4
430692,18.9
430693,18.8
430694,14.7
430695,14.8
430696,10.7
430697,10.1
430698,7.9
430699,7.0
430700,5.7
430701,3.7
430702,5.9
430703,11.4
430704,20.1
430705,23.6
430706,27.2
430707,28.2
430708,31.3
430709,32.2
430710,36.6
430711,38.0
430712,39.3
430713,40.1
430714,39.0
430715,38.3
430716,38.8
430717,38.0
430718,37.2
430719,36.7
430720,36.7
430721,37.5
430722,37.6
430723,37.6
430724,38.2
430725,38.6
430726,39.7
430727,40.0
430728,40.8
430729,40.9
430730,40.9
430731,41.5
430732,42.4
430733,42.5
430734,42.6
430735,43.1
430736,44.1
430737,43.8
430738,43.4
430739,43.2
430740,40.5
430741,37.7
430742,36.3
430743,34.4
430744,29.2
430745,27.5
430746,23.6
430747,20.7
430748,15.5
430749,14.2
430750,11.8
430751,11.7
430752,11.3
430753,0.0
