,时间,GPS车速
0,429353,9.8
1,429354,9.4
2,429355,10.1
3,429356,10.2
4,429357,12.2
5,429358,13.4
6,429359,13.9
7,429360,14.0
8,429361,14.7
9,429362,15.7
10,429363,16.1
11,429364,14.9
12,429365,17.2
13,429366,17.9
14,429367,16.3
15,429368,15.2
16,429369,13.0
17,429370,14.9
18,429371,15.7
19,429372,15.3
20,429373,14.3
21,429374,14.9
22,429375,14.4
23,429376,13.1
24,429377,12.3
25,429378,11.4
26,429379,11.1
27,429380,11.6
28,429381,12.6
29,429382,14.5
30,429383,19.0
31,429384,22.1
32,429385,24.9
33,429386,26.4
34,429387,27.0
35,429388,28.7
36,429389,28.1
37,429390,29.8
38,429391,30.3
39,429392,30.5
40,429393,32.2
41,429394,31.6
42,429395,29.7
43,429396,27.2
44,429397,26.1
45,429398,25.1
46,429399,25.8
47,429400,24.2
48,429401,22.6
49,429402,20.5
50,429403,18.8
51,429404,17.6
52,429405,16.3
53,429406,17.8
54,429407,18.4
55,429408,20.5
56,429409,22.0
57,429410,24.0
58,429411,25.8
59,429412,28.9
60,429413,31.4
61,429414,32.7
62,429415,33.8
63,429416,35.0
64,429417,36.2
65,429418,38.0
66,429419,38.7
67,429420,39.3
68,429421,37.3
69,429422,34.7
70,429423,34.8
71,429424,34.9
72,429425,34.3
73,429426,34.3
74,429427,35.3
75,429428,34.4
76,429429,36.5
77,429430,34.6
78,429431,32.3
79,429432,30.2
80,429433,28.7
81,429434,26.7
82,429435,25.4
83,429436,22.6
84,429437,21.4
85,429438,20.0
86,429439,18.8
87,429440,16.0
88,429441,13.7
89,429442,12.3
