,时间,GPS车速
0,429535,8.9
1,429536,8.5
2,429537,7.7
3,429538,7.2
4,429539,5.3
5,429540,4.7
6,429541,5.4
7,429542,5.4
8,429543,6.6
9,429544,7.6
10,429545,7.7
11,429546,8.6
12,429547,8.6
13,429548,8.8
14,429549,8.8
15,429550,7.8
16,429551,6.0
17,429552,5.2
18,429553,4.9
19,429554,4.3
20,429555,5.0
21,429556,5.9
22,429557,6.8
23,429558,7.1
24,429559,7.5
25,429560,7.6
26,429561,8.0
27,429562,8.1
28,429563,8.5
29,429564,8.8
30,429565,9.4
31,429566,10.3
32,429567,10.9
33,429568,11.8
34,429569,11.9
35,429570,13.0
36,429571,14.9
37,429572,14.9
38,429573,14.9
39,429574,15.2
40,429575,15.1
41,429576,15.8
42,429577,12.7
43,429578,11.5
