时间,GPS车速
396589,0.0
396590,0.0
396591,0.0
396592,0.0
396593,0.0
396594,0.0
396595,0.0
396596,0.0
396597,0.0
396598,0.0
396599,0.0
396600,0.0
396601,0.0
396602,0.0
396603,0.0
396604,0.0
396605,0.0
396606,0.0
396607,0.0
396608,0.0
396609,0.0
396610,0.0
396611,0.0
396612,0.0
396613,0.0
396614,0.0
396615,0.0
396616,0.0
396617,0.0
396618,0.0
396619,0.0
396620,0.0
396621,0.0
396622,0.0
396623,0.0
396624,0.0
396625,0.0
396626,0.0
396627,0.0
396628,0.0
396629,0.0
396630,0.0
396631,0.0
396632,0.0
396633,0.0
396634,0.0
396635,0.0
396636,0.0
396637,0.0
396638,0.0
396639,0.0
396640,0.0
396641,0.0
396642,0.0
396643,0.0
396644,0.0
396645,0.0
396646,0.0
396647,0.0
396648,0.0
396649,0.0
396650,0.0
396651,0.0
396652,0.0
396653,0.0
396654,0.0
396655,0.0
396656,0.0
396657,0.0
396658,0.0
396659,0.0
396660,0.0
396661,0.0
396662,0.0
396663,0.0
396664,0.0
396665,0.0
396666,0.0
396667,0.0
396668,0.0
396669,0.0
396670,0.0
396671,0.0
396672,0.0
396673,0.0
396674,0.0
396675,0.0
396676,0.0
396677,0.0
396678,0.0
396679,0.0
396680,0.0
396681,0.0
396682,0.0
396683,0.0
396684,0.0
396685,0.0
396686,0.0
396687,0.0
396688,0.0
396689,0.0
396690,0.0
396691,0.0
396692,0.0
396693,0.0
396694,0.0
396695,0.0
396696,0.0
396697,0.0
396698,0.0
396699,0.0
396700,0.0
396701,0.0
396702,0.0
396703,0.0
396704,0.0
396705,0.0
396706,0.0
396707,0.0
396708,0.0
396709,0.0
396710,0.0
396711,0.0
396712,0.0
396713,0.0
396714,0.0
396715,0.0
396716,0.0
396717,0.0
396718,0.0
396719,0.0
396720,0.0
396721,0.0
396722,0.0
396723,0.0
396724,0.0
396725,0.0
396726,0.0
396727,0.0
396728,0.0
396729,0.0
396730,0.0
396731,0.0
396732,0.0
396733,0.0
396734,0.0
396735,0.0
396736,0.0
396737,0.0
396738,0.0
396739,0.0
396740,0.0
396741,0.0
396742,0.0
396743,0.0
396744,0.0
396745,0.0
396746,0.0
396747,0.0
396748,0.0
396749,0.0
396750,0.0
396751,0.0
396752,0.0
396753,0.0
396754,0.0
396755,0.0
396756,0.0
396757,0.0
396758,0.0
396759,0.0
396760,0.0
396761,0.0
396762,0.0
396763,0.0
396764,0.0
396765,0.0
396766,0.0
396767,0.0
396768,0.0
396769,0.0
396770,0.0
396771,0.0
396772,0.0
396773,0.0
396774,0.0
396775,0.0
396776,0.0
396777,0.0
396778,0.0
396779,0.0
396780,0.0
396781,0.0
396782,0.0
396783,0.0
396784,0.0
396785,0.0
396786,0.0
396787,0.0
396788,0.0
396789,0.0
396790,0.0
396791,0.0
396792,0.0
396793,0.0
396794,0.0
396795,0.0
396796,0.0
396797,0.0
396798,0.0
396799,0.0
396800,0.0
396801,0.0
396802,0.0
396803,0.0
396804,0.0
396805,0.0
396806,0.0
396807,0.0
396808,0.0
396809,0.0
396810,0.0
396811,0.0
396812,0.0
396813,0.0
396814,0.0
396815,0.0
396816,0.0
396817,0.0
396818,0.0
396819,0.0
396820,0.0
396821,0.0
396822,0.0
396823,0.0
396824,0.0
396825,0.0
396826,0.0
396827,0.0
396828,0.0
396829,0.0
396830,0.0
396831,0.0
396832,0.0
396833,0.0
396834,0.0
396835,0.0
396836,0.0
396837,0.0
396838,0.0
396839,0.0
396840,0.0
396841,0.0
396842,0.0
396843,0.0
396844,0.0
396845,0.0
396846,0.0
396847,0.0
396848,0.0
396849,0.0
396850,0.0
396851,0.0
396852,0.0
396853,0.0
396854,0.0
396855,0.0
396856,0.0
396857,0.0
396858,0.0
396859,0.0
396860,0.0
396861,0.0
396862,0.0
396863,0.0
396864,0.0
396865,0.0
396866,0.0
396867,0.0
396868,0.0
396869,0.0
396870,0.0
396871,0.0
396872,0.0
396873,0.0
396874,0.0
396875,0.0
396876,0.0
396877,0.0
396878,0.0
396879,0.0
396880,0.0
396881,0.0
396882,0.0
396883,0.0
396884,0.0
396885,0.0
396886,0.0
396887,0.0
396888,0.0
396889,0.0
396890,0.0
396891,10.5
396892,10.6
396893,11.2
396894,12.9
396895,13.0
396896,13.2
396897,13.6
396898,12.9
396899,11.6
396900,10.8
396901,9.2
396902,9.5
396903,9.1
396904,6.4
396905,4.3
396906,5.3
396907,8.2
396908,10.9
396909,12.3
396910,11.5
396911,10.4
396912,10.5
396913,10.6
396914,0.0
