时间,GPS车速
515806,6.6
515807,6.2
515808,6.0
515809,4.4
515810,4.5
515811,3.8
515812,2.3
516004,7.7
516005,8.3
516007,9.5
516009,11.4
516010,11.2
516011,12.2
516013,14.5
516014,14.9
516015,19.0
516017,22.4
516018,47.8
516019,40.0
516020,46.1
516021,46.8
516022,48.4
516024,48.3
516025,48.3
516026,48.3
516028,49.2
516030,48.6
516031,49.0
516032,47.5
516033,47.6
516034,46.4
516035,46.4
516036,48.5
516037,47.2
516038,48.3
516039,47.6
516040,46.6
516041,47.0
516042,47.2
516043,46.6
516044,50.0
516046,51.7
516047,50.2
516048,45.6
516049,45.2
516050,42.2
516051,41.4
516052,38.3
516053,37.1
516054,33.8
516055,32.4
516056,29.2
516057,29.2
516058,29.6
516060,32.6
516061,33.9
516062,36.5
516063,34.7
516064,36.5
516065,37.9
516066,36.5
516068,35.3
516069,33.6
516070,36.2
516071,34.9
516072,34.8
516073,35.3
516074,34.1
516075,32.9
516076,32.4
516077,32.4
516078,31.9
516079,32.0
516080,32.1
516081,33.9
516082,34.8
516083,35.8
516084,35.9
516085,29.6
516086,35.5
516087,33.5
516088,33.2
516089,31.2
516090,29.8
516091,28.9
516092,28.7
516093,36.5
516094,29.2
516095,30.1
516096,29.8
516098,27.9
516099,29.4
516100,30.2
516101,30.9
516102,29.7
516103,29.2
516104,29.3
516106,30.2
516108,32.2
516109,33.0
516110,33.9
516111,34.9
516112,38.4
516113,39.3
516114,41.0
516115,43.1
516116,43.1
516118,43.2
516119,41.7
516120,40.4
516121,40.4
516122,41.1
516123,42.0
516124,43.3
516126,43.0
516127,41.7
516128,42.2
516129,40.8
516130,37.9
516131,35.7
516132,35.3
516133,30.2
516134,35.4
516135,34.5
516136,34.0
516138,34.0
516139,34.5
516140,31.8
516141,31.3
516142,28.8
516143,26.2
516144,25.0
516145,23.3
516148,16.4
516149,12.1
516150,10.9
516151,10.3
516152,13.1
516153,17.2
516155,28.2
516157,22.0
516159,23.6
516161,48.5
516162,48.3
516163,48.4
516164,48.8
516165,51.9
516166,51.8
516167,51.5
516168,52.2
516169,50.2
516171,51.1
516172,23.3
516173,47.8
516174,46.9
516175,40.7
516176,39.8
516177,37.6
516178,37.0
516179,38.6
516180,36.3
516181,33.4
516182,28.2
516183,34.6
516184,34.6
516185,34.7
516186,35.5
516187,33.9
516188,33.8
516189,34.8
516191,41.6
516192,36.7
516193,35.2
516194,34.2
516195,32.0
516196,50.2
516197,25.7
516199,22.9
516200,21.4
516201,16.9
516202,15.7
516203,14.3
516205,11.7
516207,11.4
516208,10.3
