,时间,GPS车速
0,485324,8.9
1,485325,7.0
2,485326,9.0
3,485328,8.5
4,485330,7.9
5,485331,7.9
6,485332,7.9
7,485333,7.5
8,485334,7.5
9,485335,6.5
10,485336,5.4
11,485337,5.3
12,485338,0.2
13,485339,0.2
14,485340,0.2
15,485341,0.2
16,485342,0.2
17,485343,0.2
18,485344,0.2
19,485345,0.2
20,485346,0.3
21,485347,0.3
22,485348,3.6
23,485349,3.6
24,485350,3.7
25,485351,3.8
26,485352,4.2
27,485353,4.2
28,485354,4.2
29,485355,4.1
30,485356,4.0
31,485357,4.5
32,485358,4.8
33,485359,5.8
34,485360,6.5
35,485361,10.2
36,485362,10.4
37,485363,11.3
38,485364,11.3
39,485365,12.2
40,485366,12.7
41,485367,13.9
42,485368,14.6
43,485369,15.0
44,485370,14.1
45,485371,14.2
46,485372,14.7
47,485373,14.6
48,485374,14.7
49,485375,17.8
50,485376,17.5
51,485377,16.0
52,485378,16.1
53,485379,18.4
54,485380,21.4
55,485381,26.0
56,485382,28.6
57,485383,32.3
58,485384,33.7
59,485385,42.1
60,485386,42.5
61,485387,44.0
62,485388,44.4
63,485389,44.3
64,485390,44.8
65,485391,43.9
66,485392,43.9
67,485393,42.1
68,485394,41.7
69,485395,37.7
70,485396,37.3
71,485397,38.4
72,485398,38.5
73,485399,38.5
74,485400,39.2
75,485401,40.3
76,485402,40.8
77,485403,40.7
78,485404,40.6
79,485405,44.3
80,485406,44.2
81,485407,44.3
82,485409,41.1
83,485410,42.2
84,485411,42.1
85,485413,48.0
86,485414,49.0
87,485415,48.5
88,485416,47.1
89,485417,49.8
90,485418,50.3
91,485419,51.6
92,485420,51.2
93,485421,51.5
94,485422,51.9
95,485423,51.8
96,485424,51.8
97,485425,51.8
98,485426,51.9
99,485427,51.7
100,485428,51.5
101,485429,47.8
102,485430,46.8
103,485431,47.2
104,485432,49.2
105,485433,47.4
106,485434,47.5
107,485435,50.6
108,485436,51.2
109,485437,51.6
110,485438,54.4
111,485439,54.4
112,485440,54.4
113,485441,54.4
114,485442,54.4
115,485443,54.4
116,485444,54.4
117,485445,54.4
118,485446,54.4
119,485447,54.4
120,485448,55.0
121,485449,26.5
122,485450,54.1
123,485451,54.4
124,485452,54.5
125,485453,54.5
126,485454,54.4
127,485456,31.0
128,485467,26.5
129,485469,26.7
130,485470,28.2
131,485471,28.4
132,485472,27.2
133,485473,29.2
134,485474,31.0
135,485476,30.0
136,485477,29.5
137,485478,29.8
138,485479,30.4
139,485480,30.9
140,485481,32.3
141,485482,32.2
142,485483,30.0
143,485484,28.8
144,485485,26.5
145,485486,23.5
146,485487,21.1
147,485488,21.0
148,485489,21.1
149,485490,25.2
150,485491,26.5
151,485492,24.7
152,485493,24.4
153,485494,25.3
154,485495,28.0
155,485496,28.1
156,485497,31.6
157,485498,32.5
158,485499,35.8
159,485500,40.0
160,485501,39.2
161,485502,38.0
162,485503,33.8
163,485504,32.2
164,485505,29.3
165,485506,26.7
166,485507,27.0
167,485508,25.8
168,485509,26.0
169,485510,24.5
170,485511,23.5
171,485512,23.1
172,485513,23.1
173,485514,22.5
174,485515,22.0
175,485516,18.8
176,485517,18.2
177,485518,12.1
178,485519,12.2
179,485520,11.8
180,485521,10.3
