,时间,GPS车速
0,491933,5.1
1,491934,0.1
2,491935,0.0
3,491936,0.0
4,491937,0.0
5,491938,0.0
6,491939,0.0
7,491940,0.0
8,491941,0.0
9,491942,0.0
10,491943,0.0
11,491944,0.0
12,491945,0.0
13,491946,0.0
14,491947,0.0
15,491948,0.0
16,491949,0.0
17,491950,0.0
18,491951,0.0
19,491952,0.0
20,491953,0.0
21,491954,0.0
22,491955,0.0
23,491956,0.0
24,491957,0.0
25,491958,0.0
26,491959,0.0
27,491960,0.0
28,491961,0.0
29,491962,0.0
30,491963,0.0
31,491964,0.0
32,491965,0.0
33,491966,0.0
34,491967,0.0
35,491968,0.0
36,491969,0.0
37,491970,0.0
38,491971,0.0
39,491972,0.0
40,491973,0.0
41,491974,0.0
42,491975,0.0
43,491976,0.0
44,491977,0.0
45,491978,0.0
46,491979,0.0
47,491980,0.0
48,491981,0.0
49,491982,0.0
50,491983,0.0
51,491984,0.0
52,491985,0.0
53,491986,0.0
54,491987,0.0
55,491988,0.0
56,491989,0.0
57,491990,0.0
58,491991,0.0
59,491992,0.0
60,491993,0.0
61,491994,0.0
62,491995,0.0
63,491996,0.0
64,491997,0.0
65,491998,0.0
66,491999,0.0
67,492000,0.0
68,492001,0.0
69,492002,0.0
70,492003,0.0
71,492004,0.0
72,492005,0.0
73,492006,0.0
74,492007,0.0
75,492008,0.0
76,492009,0.0
77,492010,0.0
78,492011,0.0
79,492012,0.0
80,492013,0.0
81,492014,0.0
82,492015,0.0
83,492016,0.0
84,492017,0.0
85,492018,0.0
86,492019,0.0
87,492020,0.0
88,492021,0.0
89,492022,0.0
90,492023,0.0
91,492024,0.0
92,492025,0.0
93,492026,0.0
94,492027,0.0
95,492028,0.0
96,492029,0.0
97,492030,0.0
98,492031,0.0
99,492032,11.6
100,492033,19.1
101,492034,24.0
102,492035,24.7
103,492036,25.1
104,492037,26.7
105,492038,28.8
106,492039,29.2
107,492040,30.3
108,492041,30.4
109,492042,31.9
110,492043,31.2
111,492044,31.2
112,492045,29.8
113,492046,28.1
114,492047,28.1
115,492048,28.0
116,492049,29.1
117,492050,30.3
118,492051,30.2
119,492052,31.7
120,492053,31.7
121,492054,31.1
122,492055,28.9
123,492056,27.7
124,492057,26.5
125,492058,23.7
126,492059,25.3
127,492060,29.6
128,492061,34.0
129,492062,37.0
130,492063,38.3
131,492064,41.3
132,492065,40.5
133,492066,40.4
134,492067,39.7
135,492068,38.7
136,492069,35.6
137,492070,28.4
138,492071,23.4
139,492072,23.4
140,492073,24.9
141,492074,27.0
142,492075,28.7
143,492076,31.7
144,492077,35.5
145,492078,37.9
146,492079,41.1
147,492080,43.4
148,492081,44.3
149,492082,42.4
150,492083,42.4
151,492084,43.7
152,492085,45.3
153,492086,44.5
154,492087,41.1
155,492088,37.2
156,492089,35.0
157,492090,32.2
158,492091,27.9
159,492092,25.5
160,492093,20.4
161,492094,16.9
162,492095,11.3
