时间,GPS车速
421904,0.0
421905,0.0
421906,0.0
421907,0.0
421908,0.0
421909,0.0
421910,0.0
421911,0.0
421912,0.0
421913,0.0
421914,0.0
421915,0.0
421916,0.0
421917,0.0
421918,0.0
421919,0.0
421920,0.0
421921,0.0
421922,0.0
421923,0.0
421924,0.0
421925,0.0
421926,0.0
421927,0.0
421928,0.0
421929,0.0
421930,0.0
421931,0.0
421932,0.0
421933,0.0
421934,0.0
421935,0.0
421936,0.0
421937,0.0
421938,10.4
421939,11.1
421940,11.8
421941,12.5
421942,14.3
421943,15.4
421944,15.7
421945,14.5
421946,14.0
421947,13.7
421948,12.3
421949,10.9
421950,0.0
