,时间,GPS车速
0,325491,9.5
1,325492,4.9
2,325493,0.2
3,325494,0.2
4,325495,0.2
5,325496,0.1
6,325497,0.1
7,325498,0.0
8,325499,0.0
9,325500,0.0
10,325501,0.0
11,325502,0.0
12,325503,0.0
13,325504,0.0
14,325505,0.0
15,325506,0.0
16,325507,0.0
17,325508,4.6
18,325509,7.5
19,325510,9.6
20,325511,8.5
21,325512,6.6
22,325513,4.8
23,325514,3.5
24,325515,1.7
25,325516,0.0
26,325517,0.0
27,325518,0.0
28,325519,0.0
29,325520,0.0
30,325521,3.0
31,325522,3.7
32,325523,4.4
33,325524,5.4
34,325525,4.6
35,325526,3.3
36,325527,4.1
37,325528,6.4
38,325529,7.0
39,325530,6.6
40,325531,6.6
41,325532,4.2
42,325533,4.1
43,325534,4.5
44,325535,5.2
45,325536,5.8
46,325537,6.5
47,325538,6.9
48,325539,9.5
49,325540,10.9
