时间,GPS车速
363032,9.4
363033,8.3
363034,7.7
363035,7.9
363036,9.2
363037,11.1
363038,12.8
363039,15.1
363040,15.2
363041,16.1
363042,16.7
363043,17.2
363044,18.5
363045,18.0
363046,18.0
363047,17.3
363048,17.2
363049,16.7
363050,16.7
363051,16.8
363052,17.5
363053,18.8
363054,19.1
363055,19.6
363056,19.6
363057,20.6
363058,20.2
363059,20.7
363060,21.1
363061,21.1
363062,21.4
363063,21.1
363064,21.1
363065,21.5
363066,21.9
363067,22.2
363068,22.6
363069,24.3
363070,24.9
363071,26.5
363072,26.6
363073,27.5
363074,27.5
363075,28.4
363076,28.5
363077,29.7
363078,29.4
363079,28.8
363080,29.0
363081,29.7
363082,29.6
363083,29.6
363084,29.0
363085,29.7
363086,29.8
363087,29.8
363088,29.7
363089,28.9
363090,28.5
363091,28.0
363092,27.7
363093,28.0
363094,28.0
363095,27.5
363096,27.4
363097,25.8
363098,25.2
363099,22.3
363100,21.3
363101,20.9
363102,20.9
363103,20.0
363104,19.6
363105,19.2
363106,18.7
363107,17.7
363108,17.0
363109,16.7
363110,16.6
363111,16.0
363112,14.9
363113,13.5
363114,13.3
363115,12.6
363116,12.7
363117,12.6
363118,12.7
363119,13.3
363120,13.9
363121,14.2
363122,15.3
363123,16.0
363124,16.5
363125,16.7
363126,17.0
363127,17.0
363128,17.0
363129,17.3
363130,17.3
363131,17.9
363132,18.0
363133,17.9
363134,17.8
363135,17.7
363136,17.1
363137,16.6
363138,17.6
363139,16.4
363140,11.6
