,时间,GPS车速
0,507596,9.6
1,507597,8.0
2,507598,7.1
3,507599,3.6
4,507600,3.9
5,507601,3.7
6,507602,3.8
7,507603,5.7
8,507604,5.1
9,507605,0.1
10,507606,0.0
11,507607,0.0
12,507608,0.0
13,507609,0.0
14,507610,0.0
15,507611,0.0
16,507612,0.0
17,507613,0.0
18,507614,0.0
19,507615,0.5
20,507616,0.5
21,507617,0.5
22,507618,0.4
23,507619,0.5
24,507620,0.5
25,507621,0.5
26,507622,0.6
27,507623,6.1
28,507624,6.6
29,507625,6.1
30,507626,6.6
31,507627,7.8
32,507628,8.1
33,507629,9.2
34,507630,10.3
35,507631,10.6
