时间,GPS车速
411765,9.6
411766,8.4
411767,6.7
411768,6.6
411769,0.2
411770,0.1
411771,0.0
411772,0.0
411773,0.6
411774,0.5
411775,0.5
411776,0.4
411777,0.2
411778,0.0
411779,0.0
411780,0.0
411781,0.0
411782,0.0
411783,3.0
411784,3.0
411785,2.7
411786,4.6
411787,4.6
411788,4.6
411789,4.4
411790,3.5
411791,0.0
411792,0.0
411793,0.0
411794,0.0
411795,0.0
411796,0.0
411797,3.6
411798,3.6
411799,3.3
411800,3.2
411801,2.4
411802,1.8
411803,0.0
411804,0.0
411805,1.7
411806,1.7
411807,0.0
411808,0.0
411809,0.0
411810,0.0
411811,0.0
411812,0.0
411813,0.0
411814,0.0
411815,0.0
411816,0.0
411817,0.0
411818,4.8
411819,4.4
411820,4.5
411821,3.2
411822,2.8
411823,2.0
411824,1.8
411825,0.0
411826,0.0
411827,0.0
411828,3.4
411829,5.3
411830,6.6
411831,12.2
411832,14.3
411833,15.3
411834,14.9
411835,14.1
411836,14.3
411837,14.2
411838,13.8
411839,14.2
411840,13.4
411841,12.3
411842,11.3
411843,10.6
