,时间,GPS车速
0,414600,6.7
1,414601,0.2
2,414602,0.1
3,414603,0.1
4,414604,0.1
5,414605,0.0
6,414606,0.0
7,414607,0.0
8,414608,0.0
9,414609,0.1
10,414610,0.0
11,414611,0.0
12,414612,0.0
13,414613,0.0
14,414614,0.0
15,414615,0.0
16,414616,0.0
17,414617,0.0
18,414618,0.0
19,414619,0.0
20,414620,4.1
21,414621,8.1
22,414622,11.6
23,414623,12.2
24,414624,12.3
25,414625,12.3
26,414626,13.1
27,414627,19.4
28,414628,24.8
29,414629,27.9
30,414630,28.0
31,414631,27.1
32,414632,26.8
33,414633,27.1
34,414634,27.9
35,414635,28.4
36,414636,29.0
37,414637,30.6
38,414638,31.4
39,414639,30.7
40,414640,27.1
41,414641,24.6
42,414642,21.4
43,414643,17.3
44,414644,14.4
45,414645,13.1
46,414646,13.0
47,414647,13.0
48,414648,13.0
49,414649,11.7
