,时间,GPS车速
0,509060,8.2
1,509061,5.6
2,509062,4.4
3,509063,0.2
4,509064,0.1
5,509065,0.0
6,509066,0.0
7,509067,0.0
8,509068,0.0
9,509069,0.0
10,509070,0.0
11,509071,0.0
12,509072,0.0
13,509073,0.0
14,509074,0.0
15,509075,0.0
16,509076,0.0
17,509077,4.1
18,509078,7.0
19,509079,9.1
20,509080,12.5
21,509081,16.2
22,509082,19.4
23,509083,23.6
24,509084,26.4
25,509085,29.8
26,509086,32.5
27,509087,34.8
28,509088,35.9
29,509089,37.5
30,509090,38.7
31,509091,40.2
32,509092,41.3
33,509093,43.1
34,509094,43.6
35,509095,45.1
36,509096,46.3
37,509097,47.2
38,509098,48.3
39,509099,48.2
40,509100,47.9
41,509101,47.9
42,509102,47.9
43,509103,49.2
44,509104,46.7
45,509143,48.3
46,509144,48.8
47,509145,50.0
48,509146,50.4
49,509147,51.2
50,509148,51.1
51,509149,51.1
52,509150,51.2
53,509151,51.5
54,509152,50.4
55,509153,50.1
56,509154,47.9
57,509155,45.4
58,509156,41.5
59,509157,40.0
60,509158,36.2
61,509159,35.9
62,509160,35.5
63,509161,35.4
64,509162,34.2
65,509163,33.5
66,509164,33.8
67,509165,34.0
68,509166,33.7
69,509167,34.4
70,509168,34.4
71,509169,34.5
72,509170,33.6
73,509171,31.6
74,509172,29.6
75,509173,29.1
76,509174,28.6
77,509175,27.2
78,509176,25.1
79,509177,24.7
80,509178,24.0
81,509179,24.8
82,509180,25.4
83,509181,25.9
84,509182,23.9
85,509183,24.7
86,509184,25.0
87,509185,26.0
88,509186,28.5
89,509187,28.6
90,509188,29.9
91,509189,28.9
92,509190,29.8
93,509191,28.5
94,509192,27.6
95,509193,24.7
96,509194,26.1
97,509195,26.2
98,509196,26.3
99,509197,26.7
100,509198,27.0
101,509199,28.4
102,509200,30.6
103,509201,32.2
104,509202,34.2
105,509203,35.2
106,509204,36.1
107,509205,36.8
108,509206,39.0
109,509207,40.1
110,509208,40.4
111,509209,40.5
112,509210,41.3
113,509211,42.0
114,509212,43.9
115,509213,43.1
116,509214,43.7
117,509215,44.6
118,509216,44.2
119,509217,44.7
120,509218,44.7
121,509219,44.6
122,509220,44.5
123,509221,44.6
124,509222,44.5
125,509223,45.1
126,509224,46.1
127,509225,47.5
128,509226,47.7
129,509227,49.0
130,509228,48.5
131,509229,49.2
132,509230,50.8
133,509231,50.4
134,509232,50.5
135,509233,51.8
136,509234,51.8
137,509235,51.9
138,509236,52.1
139,509237,52.7
140,509238,51.8
141,509239,52.3
142,509240,51.6
143,509241,51.4
144,509242,50.8
145,509243,50.9
146,509244,51.0
147,509245,50.9
148,509246,51.2
149,509247,51.3
150,509248,50.4
151,509249,50.4
152,509250,49.7
153,509251,49.6
154,509252,48.7
155,509253,48.8
156,509254,49.3
157,509255,47.1
158,509256,46.7
159,509257,45.2
160,509258,41.4
161,509259,37.4
162,509260,33.5
163,509261,31.0
164,509262,27.1
165,509263,22.0
166,509264,19.0
167,509265,17.5
168,509266,15.8
169,509267,17.1
170,509268,18.1
171,509269,19.2
172,509270,21.8
173,509271,23.2
174,509272,22.4
175,509273,21.9
176,509274,22.5
177,509275,23.5
178,509276,23.6
179,509277,23.2
180,509278,24.4
181,509279,25.6
182,509280,25.7
183,509281,25.2
184,509282,25.1
185,509283,23.9
186,509284,22.2
187,509285,22.1
188,509286,21.4
189,509287,21.7
190,509288,21.7
191,509289,21.3
192,509290,20.8
193,509291,20.5
194,509292,20.0
195,509293,20.1
196,509294,21.8
197,509295,22.2
198,509296,22.1
199,509297,22.1
200,509298,22.0
201,509299,22.0
202,509300,22.9
203,509301,21.9
204,509302,20.9
205,509303,18.5
206,509304,17.4
207,509305,17.4
208,509306,15.5
209,509307,14.2
210,509308,13.8
211,509309,13.9
212,509310,14.4
213,509311,14.8
214,509312,14.0
215,509313,12.9
216,509314,10.2
217,509315,11.3
218,509316,11.6
219,509317,13.3
220,509318,13.7
221,509319,14.7
222,509320,13.5
223,509321,12.0
