,时间,GPS车速
0,430753,8.5
1,430754,0.3
2,430755,0.0
3,430756,0.0
4,430757,0.2
5,430758,0.0
6,430759,0.0
7,430760,0.0
8,430761,0.0
9,430762,0.0
10,430763,0.0
11,430764,0.2
12,430765,0.1
13,430766,0.2
14,430767,0.2
15,430768,0.0
16,430769,0.0
17,430770,0.0
18,430771,0.2
19,430772,0.0
20,430773,0.0
21,430774,0.0
22,430775,0.2
23,430776,0.2
24,430777,0.2
25,430778,0.3
26,430779,0.2
27,430780,0.0
28,430781,0.0
29,430782,0.0
30,430783,0.0
31,430784,0.0
32,430785,0.0
33,430786,0.0
34,430787,0.0
35,430788,0.0
36,430789,0.0
37,430790,0.0
38,430791,0.0
39,430792,0.0
40,430793,0.0
41,430794,0.0
42,430795,0.0
43,430796,0.0
44,430797,0.0
45,430798,0.0
46,430799,0.0
47,430800,0.0
48,430801,0.0
49,430802,0.0
50,430803,0.0
51,430804,0.0
52,430805,0.0
53,430806,0.0
54,430807,0.0
55,430808,0.0
56,430809,0.0
57,430810,0.0
58,430811,0.0
59,430812,0.0
60,430813,0.0
61,430814,0.0
62,430815,0.0
63,430816,0.0
64,430817,2.5
65,430818,5.0
66,430819,6.2
67,430820,11.1
68,430821,11.4
69,430822,11.5
70,430823,11.8
71,430824,16.1
72,430825,17.3
73,430826,18.6
74,430827,18.5
75,430828,18.0
76,430829,18.0
77,430830,17.3
78,430831,16.6
79,430832,15.1
80,430833,14.1
81,430834,11.3
