时间,GPS车速
507290,8.8
507291,8.8
507292,8.1
507293,8.1
507294,7.7
507295,6.8
507296,6.3
507297,5.0
507298,1.7
507299,0.0
507300,0.0
507301,0.0
507302,0.0
507303,0.0
507304,0.0
507305,0.0
507306,0.0
507307,0.0
507308,0.0
507309,0.0
507310,0.0
507311,0.0
507312,0.0
507313,0.0
507314,0.0
507315,0.0
507316,0.0
507317,0.0
507318,0.0
507319,0.0
507320,0.0
507321,0.0
507322,0.0
507323,2.6
507324,3.3
507325,3.3
507326,3.3
507327,3.4
507328,3.5
507329,3.9
507330,6.7
507331,8.3
507332,11.6
507333,11.1
507334,10.0
