,时间,GPS车速
0,478343,8.8
1,478344,8.4
2,478345,6.8
3,478346,6.5
4,478347,5.7
5,478348,4.9
6,478349,3.8
7,478350,3.4
8,478351,2.4
9,478352,2.0
10,478353,2.4
11,478354,3.6
12,478355,5.4
13,478356,6.3
14,478357,5.3
15,478358,5.8
16,478359,6.0
17,478360,7.4
18,478361,6.7
19,478362,7.4
20,478363,8.0
21,478364,8.3
22,478365,8.7
23,478366,8.3
24,478367,10.0
25,478368,11.0
26,478369,12.8
27,478370,13.8
28,478371,13.0
29,478372,18.0
30,478373,20.2
31,478374,23.2
32,478375,22.7
33,478376,22.1
34,478377,20.4
35,478378,13.5
