,时间,GPS车速
0,480636,6.7
1,480637,5.0
2,480638,0.2
3,480639,0.1
4,480640,0.0
5,480641,0.0
6,480642,0.0
7,480643,0.0
8,480644,0.0
9,480645,0.0
10,480646,0.0
11,480647,0.0
12,480648,0.0
13,480649,0.0
14,480650,0.0
15,480651,0.0
16,480652,0.0
17,480653,0.0
18,480654,0.0
19,480655,0.0
20,480656,0.0
21,480657,0.0
22,480658,0.0
23,480659,0.0
24,480660,0.0
25,480661,0.0
26,480662,0.0
27,480663,0.0
28,480664,0.0
29,480665,0.0
30,480666,0.0
31,480667,0.0
32,480668,0.0
33,480669,0.0
34,480670,0.0
35,480671,0.0
36,480672,0.0
37,480673,0.0
38,480674,0.0
39,480675,0.0
40,480676,0.0
41,480677,0.0
42,480678,0.0
43,480679,0.0
44,480680,0.0
45,480681,0.0
46,480682,0.0
47,480683,0.0
48,480684,0.0
49,480685,0.0
50,480686,0.0
51,480687,0.0
52,480688,0.0
53,480689,0.0
54,480690,0.0
55,480691,0.0
56,480692,0.0
57,480693,0.0
58,480694,0.0
59,480695,0.0
60,480696,0.0
61,480697,0.0
62,480698,0.0
63,480699,0.0
64,480700,0.0
65,480701,0.0
66,480702,0.0
67,480703,0.0
68,480704,0.0
69,480705,0.0
70,480706,0.0
71,480707,0.0
72,480708,0.0
73,480709,0.0
74,480710,2.4
75,480711,2.6
76,480712,9.1
77,480713,12.0
78,480714,16.2
79,480715,23.2
80,480716,23.7
81,480717,22.9
82,480718,21.0
83,480719,18.1
84,480720,16.3
85,480721,14.5
86,480722,10.9
