时间,GPS车速
336929,0.0
336930,0.0
336931,0.0
336932,0.0
336933,0.0
336934,0.0
336935,0.0
336936,0.0
336937,0.0
336938,0.0
336939,0.0
336940,0.0
336941,0.0
336942,0.0
336943,0.0
336944,0.0
336945,0.0
336946,0.0
336947,0.0
336948,0.0
336949,0.0
336950,0.0
336951,0.0
336952,0.0
336953,0.0
336954,0.0
336955,0.0
336956,0.0
336957,0.0
336958,0.0
336959,0.0
336960,0.0
336961,0.0
336962,0.0
336963,0.0
336964,0.0
336965,0.0
336966,0.0
336967,0.0
336968,0.0
336969,0.0
336970,0.0
336971,0.0
336972,0.0
336973,0.0
336974,0.0
336975,0.0
336976,0.0
336977,0.0
336978,0.0
336979,0.0
336980,0.0
336981,0.0
336982,0.0
336983,0.0
336984,0.0
336985,0.0
336986,0.0
336987,0.0
336988,0.0
336989,0.0
336990,0.0
336991,0.0
336992,0.0
336993,0.0
336994,0.0
336995,0.0
336996,0.0
336997,0.0
336998,0.0
336999,0.0
337000,0.0
337001,0.0
337002,0.0
337003,0.0
337004,0.0
337005,0.0
337006,0.0
337007,0.0
337008,0.0
337009,0.0
337010,0.0
337011,0.0
337012,0.0
337013,0.0
337014,0.0
337015,0.0
337016,0.0
337017,0.0
337018,0.0
337019,0.0
337020,12.3
337021,15.2
337022,17.2
337023,19.9
337024,19.8
337025,18.4
337026,14.7
337027,12.5
337028,12.5
337029,13.2
337030,14.8
337641,0.0
