时间,GPS车速
351737,0.0
351738,0.0
351739,0.0
351740,0.0
351741,0.0
351742,0.0
351743,0.0
351744,0.0
351745,0.0
351746,0.0
351747,0.0
351748,0.0
351749,0.0
351750,2.3
351751,2.3
351752,3.6
351753,5.2
351754,6.5
351755,8.7
351756,9.9
351757,12.7
351758,17.4
351759,22.1
351760,24.0
351761,26.8
351762,27.7
351763,28.5
351764,29.0
351765,29.4
351766,29.3
351767,29.4
351768,29.4
351769,29.9
351770,30.8
351771,31.5
351772,31.1
351773,30.6
351774,30.0
351775,30.0
351776,30.0
351777,30.1
351778,31.2
351779,32.5
351780,33.5
351781,34.6
351782,35.0
351783,36.0
351784,37.8
351785,38.3
351786,38.4
351787,39.1
351788,40.2
351789,39.7
351790,35.2
351791,32.1
351792,29.1
351793,29.1
351794,29.0
351795,29.5
351796,29.4
351797,30.2
351798,30.6
351799,32.3
351800,36.4
351801,37.1
351802,39.4
351803,40.8
351804,41.6
351805,41.7
351806,42.0
351807,42.0
351808,42.1
351809,42.4
351810,42.9
351811,42.8
351812,42.2
351813,42.6
351814,41.0
351815,41.6
351816,42.0
351817,42.0
351818,42.1
351819,42.5
351820,42.8
351821,43.2
351822,43.1
351823,43.1
351824,42.9
351825,43.0
351826,43.1
351827,43.1
351828,45.7
351829,45.7
351830,46.0
351831,46.0
351832,46.0
351833,46.4
351834,47.0
351835,47.0
351836,47.0
351837,46.7
351838,46.6
351839,46.2
351840,46.5
351841,46.6
351842,46.9
351843,47.6
351844,47.9
351845,47.0
351846,46.5
351847,46.4
351848,46.3
351849,46.1
351850,46.1
351851,46.6
351852,47.5
351853,47.6
351854,48.9
351855,49.0
351856,49.4
351857,49.6
351858,47.0
351859,47.7
351899,0.0
