时间,GPS车速
193116,0.0
193117,0.0
193118,0.0
193119,0.0
193120,0.0
193121,0.0
193122,0.0
193123,0.0
193124,0.0
193125,0.0
193126,0.0
193127,0.0
193128,0.0
193129,0.0
193130,0.0
193131,0.0
193132,0.0
193133,0.0
193134,0.0
193135,0.0
193136,0.0
193137,0.0
193138,0.0
193139,0.0
193140,0.0
193141,0.0
193142,0.0
193143,0.0
193144,0.0
193145,0.0
193146,0.0
193147,0.0
193148,0.0
193149,0.0
193150,0.0
193151,0.0
193152,0.0
193153,0.0
193154,0.0
193155,17.1
193156,18.1
193157,24.2
193158,25.2
193159,30.9
193160,31.6
193161,37.0
193162,37.3
193163,43.0
193164,44.1
193165,47.6
193166,48.4
193167,50.8
193168,50.9
193169,53.4
193170,54.6
193171,55.8
193172,56.4
193173,57.3
193174,58.4
193175,60.2
193176,61.5
193177,64.4
193178,64.8
193179,65.1
193180,66.0
193181,66.6
193182,67.4
193183,66.3
193184,65.8
193185,64.8
193186,65.4
193187,65.4
193188,65.5
193189,65.6
193190,66.0
193191,64.7
193192,64.6
193193,65.8
193194,66.3
193195,65.7
193196,65.7
193197,66.1
193198,66.2
193199,67.5
193200,67.9
193201,69.7
193202,70.4
193203,72.6
193204,73.5
193205,76.9
193206,78.3
193207,79.9
193208,80.9
193209,81.9
193210,82.6
193211,85.0
193212,85.3
193213,86.1
193214,86.5
193215,87.6
193216,88.4
193217,90.4
193218,89.9
193219,89.4
193220,89.9
193221,89.5
193222,89.0
193223,88.4
193224,88.6
193225,87.6
193226,87.7
193227,85.2
193228,84.7
193229,84.3
193230,83.8
193231,85.1
193232,82.8
193233,83.3
193234,80.7
193235,79.4
193236,79.9
193237,80.6
193238,80.3
193239,79.6
193240,79.8
193241,79.8
193242,80.0
193243,81.9
193244,81.8
193245,81.2
193246,81.7
193247,81.7
193248,81.5
193249,80.0
193250,79.9
193251,79.8
193252,79.6
193253,79.2
193254,78.9
193255,78.8
193256,78.6
193257,78.5
193258,76.9
193259,75.9
193260,76.5
193261,77.4
193262,76.5
193263,79.0
193264,79.8
193265,79.0
193266,79.6
193267,79.9
193268,80.1
193269,77.8
193270,77.8
193271,75.9
193272,76.0
193273,75.6
193274,74.0
193275,73.5
193276,73.5
193277,73.8
193278,74.3
193279,73.3
193280,73.7
193281,74.1
193282,72.7
193283,73.3
193284,71.5
193285,70.3
193286,70.3
193287,69.6
193288,69.7
193289,69.3
193290,69.4
193291,71.8
193292,71.8
193293,72.6
193294,72.6
193295,73.6
193296,73.2
193297,73.4
193298,73.4
193299,71.0
193300,70.1
193301,68.3
193302,67.4
193303,67.3
193304,66.6
193305,66.3
193306,66.1
193307,64.8
193308,65.2
193309,65.8
193310,67.4
193311,67.8
193312,68.3
193313,68.4
193314,68.9
193315,70.2
193316,71.1
193317,71.0
193318,70.6
193319,70.3
193320,70.2
193321,70.4
193322,73.4
193323,71.9
193324,72.8
193325,74.2
193326,73.8
193327,72.5
193328,71.8
193329,71.2
193330,71.0
193331,70.7
193332,70.2
193333,68.1
193334,68.2
193335,68.7
193336,67.9
193337,66.4
193338,65.4
193339,65.3
193340,65.0
193341,64.4
193342,61.5
193343,61.9
193344,61.2
193345,60.8
193346,58.4
193347,56.1
193348,54.3
193349,51.1
193350,49.7
193351,48.3
193352,49.5
193353,46.7
193354,46.7
193355,45.5
193356,46.1
193357,47.6
193358,46.5
193359,46.5
193360,46.6
193361,47.0
193362,48.0
193363,47.9
193364,48.0
193365,48.3
193366,50.6
193367,51.0
193368,51.1
193369,51.0
193370,51.6
193371,51.7
193372,50.4
193373,50.3
193374,49.5
193375,49.9
193376,52.6
193377,52.8
193378,53.8
193379,53.8
193380,51.9
193381,51.5
193382,48.4
193383,46.9
193384,42.8
193385,40.8
193386,38.7
193387,37.4
193388,35.1
193389,35.0
193390,35.1
193391,35.2
193392,35.3
193393,36.7
193394,38.4
193395,39.3
193396,42.9
193397,45.4
193398,48.0
193399,50.3
193400,52.9
193401,53.7
193402,54.9
193403,55.7
193404,57.8
193405,58.1
193406,58.0
193407,58.8
193408,59.6
193409,59.6
193410,59.6
193411,59.1
193412,60.5
193413,61.0
193414,60.9
193415,61.2
193416,63.1
193417,62.7
193418,65.2
193419,66.0
193420,66.0
193421,66.4
193422,67.7
193423,67.6
193424,65.4
193425,64.3
193426,59.0
193427,57.6
193428,53.6
193429,52.6
193430,51.3
193431,51.3
193432,50.5
193433,50.6
193434,50.5
193436,48.5
193437,48.5
193438,47.8
193439,48.3
193440,47.7
193441,48.2
193442,48.3
193443,48.3
193444,48.7
193445,49.1
193446,50.6
193447,50.7
193448,50.2
193449,50.3
193450,50.3
193451,50.3
193452,51.4
193453,51.3
193454,52.2
193455,52.6
193456,52.6
193457,52.9
193458,54.3
193459,55.4
193460,53.6
193461,54.5
193462,45.6
193463,40.8
193464,33.9
193465,29.5
193466,27.4
193467,24.5
193468,19.0
193469,14.2
193470,12.3
193471,13.0
193472,13.1
193473,13.4
193474,14.5
193475,14.4
193476,17.5
