,时间,GPS车速
0,406649,9.9
1,406650,10.6
2,406651,12.3
3,406652,13.3
4,406653,14.8
5,406654,15.3
6,406655,17.1
7,406656,17.7
8,406657,17.7
9,406658,18.4
10,406659,18.8
11,406660,19.8
12,406661,19.9
13,406662,19.0
14,406663,19.0
15,406664,20.0
16,406665,20.8
17,406666,22.3
18,406667,22.2
19,406668,23.2
20,406669,22.7
21,406670,25.2
22,406671,25.9
23,406672,25.8
24,406673,27.1
25,406674,28.0
26,406675,27.0
27,406676,27.0
28,406677,25.7
29,406678,23.0
30,406679,20.8
31,406680,18.3
32,406681,15.4
33,406682,10.9
