,时间,GPS车速
0,196196,8.8
1,196197,6.7
2,196198,5.2
3,196199,4.3
4,196200,5.3
5,196201,7.0
6,196202,8.4
7,196203,9.4
8,196204,12.5
9,196205,15.5
10,196206,22.4
11,196207,26.3
12,196208,29.5
13,196209,33.4
14,196210,43.0
15,196211,48.8
16,196212,50.0
17,196213,52.3
18,196214,54.4
19,196215,56.6
20,196216,58.3
21,196217,59.2
22,196218,59.2
23,196219,59.9
24,196220,60.5
25,196221,61.2
26,196222,61.3
27,196223,60.6
28,196224,61.4
29,196225,61.5
30,196226,61.6
31,196227,61.5
32,196228,61.5
33,196229,55.8
34,196230,48.0
35,196231,43.4
36,196232,38.2
37,196233,32.2
38,196234,27.7
39,196235,23.6
40,196236,14.5
41,196237,12.6
