时间,GPS车速
417813,0.0
417814,0.0
417815,0.0
417816,0.0
417817,0.0
417818,0.0
417819,0.0
417820,0.0
417821,0.0
417822,0.0
417823,0.0
417824,0.0
417825,0.0
417826,0.0
417827,0.0
417828,0.0
417829,0.0
417830,0.0
417831,0.0
417832,0.0
417833,0.0
417834,0.0
417835,0.0
417836,0.0
417837,0.0
417838,0.0
417839,0.0
417840,0.0
417841,0.0
417843,0.0
417844,0.0
417845,0.0
417846,0.0
417847,0.0
417848,0.0
417849,0.0
417850,0.0
417851,0.0
417852,10.6
417853,11.5
417854,13.3
417855,16.3
417856,20.0
417857,22.0
417858,22.1
417859,21.7
417860,22.4
417861,22.4
417862,23.2
417863,22.9
417864,21.7
417865,21.8
417866,22.5
417867,23.0
417868,24.4
417869,25.5
417870,26.2
417871,26.1
417872,26.0
417873,26.8
417874,28.6
417875,29.4
417876,30.2
417877,30.2
417878,27.6
417879,27.1
417880,22.5
417881,22.6
417882,21.5
417883,20.0
417884,13.6
417885,10.3
417886,7.2
417887,5.7
417888,0.2
417889,0.1
417890,0.1
417891,0.1
417892,0.1
417893,0.0
