时间,GPS车速
415667,0.0
415668,0.0
415669,0.0
415670,0.0
415671,0.0
415672,0.0
415673,0.0
415674,0.0
415675,0.0
415676,0.0
415677,0.0
415678,0.0
415679,0.0
415680,0.0
415681,0.0
415682,0.0
415683,0.0
415684,0.0
415685,0.0
415686,0.0
415687,0.0
415688,0.0
415689,0.0
415690,0.0
415691,12.2
415692,13.2
415693,14.8
415694,15.6
415695,13.7
415696,13.2
415697,14.9
415698,17.5
415699,19.0
415700,19.8
415701,21.0
415702,22.2
415703,22.1
415704,25.6
415705,25.2
415706,24.5
415707,22.4
415708,21.3
415709,22.7
415710,25.0
415711,26.1
415712,29.7
415713,31.3
415714,33.9
415715,34.4
415716,33.5
415717,34.5
415718,34.6
415719,34.5
415720,34.6
415721,35.5
415722,37.8
415723,37.3
415724,37.4
415725,38.9
415726,37.9
415727,37.9
415728,39.5
415729,40.6
415730,42.0
415731,41.4
415732,40.9
415733,39.1
415734,36.0
415735,31.5
415736,26.9
415737,23.3
415738,14.3
415739,0.0
