时间,GPS车速
500570,0.0
500571,0.0
500572,0.0
500573,0.0
500574,0.0
500575,0.0
500576,0.0
500577,0.0
500578,0.0
500579,0.0
500580,0.0
500581,0.0
500582,0.0
500583,0.0
500584,0.0
500585,0.0
500586,0.0
500587,0.0
500588,0.0
500589,0.0
500590,0.0
500591,0.0
500592,0.0
500593,0.0
500594,0.0
500595,0.0
500596,0.0
500597,0.0
500598,0.0
500599,0.0
500600,0.0
500601,0.0
500602,0.0
500603,0.0
500604,0.0
500605,0.0
500606,0.0
500607,0.0
500608,0.0
500609,0.0
500610,0.0
500611,0.0
500612,0.0
500613,0.0
500614,0.0
500615,0.0
500616,0.0
500617,0.0
500618,0.0
500619,0.0
500620,0.0
500621,0.0
500622,0.0
500623,12.4
500624,13.4
500625,13.1
500626,16.4
500627,18.3
500628,21.0
500629,21.7
500630,22.1
500631,22.0
500632,25.9
500633,24.3
500634,25.1
500635,25.0
500636,24.8
500637,24.8
500638,26.1
500639,24.3
500640,24.0
500641,25.7
500642,25.6
500643,24.9
500644,25.0
500645,23.8
500646,21.9
500647,17.2
500648,14.5
500649,13.1
500650,13.5
500651,13.6
500652,14.5
500653,13.1
500654,11.1
500655,11.4
500656,14.2
500657,15.8
500658,15.8
500659,17.5
500660,14.7
500661,13.4
500662,12.6
500663,11.6
500664,8.5
500665,8.4
500666,5.2
500667,3.8
500668,3.8
500669,4.4
500670,4.4
500671,4.7
500672,4.4
500673,4.4
500674,5.8
500675,5.8
500676,7.9
500677,7.5
500678,8.3
500679,8.9
500680,12.8
500681,14.5
500682,16.6
500683,16.2
500684,15.0
500685,14.7
500686,13.7
500687,12.7
500688,12.4
500689,10.4
500690,0.0
