时间,GPS车速
443126,7.7
443127,0.3
443128,0.0
443129,0.0
443130,0.0
443131,0.0
443132,0.0
443133,0.0
443134,0.0
443135,0.0
443136,0.0
443137,0.0
443138,0.0
443139,0.0
443140,0.0
443141,0.0
443142,0.0
443143,7.8
443144,10.0
443145,11.9
443146,13.6
443147,14.9
443148,17.9
443149,20.0
443150,20.8
443151,22.8
443152,24.0
443153,24.1
443154,24.8
443155,24.5
443156,23.6
443157,23.1
443158,24.4
443159,25.2
443160,26.4
443161,27.5
443162,28.7
443163,29.6
443164,31.3
443165,31.9
443166,32.0
443167,33.1
443168,34.0
443169,35.6
443170,34.7
443171,35.6
443172,35.6
443173,36.5
443174,37.8
443175,38.5
443176,39.1
443177,36.0
443178,31.6
443179,27.9
443180,27.1
443181,28.0
443182,29.0
443183,29.0
443184,28.9
443185,27.2
443186,27.3
443187,26.5
443188,26.4
443189,25.9
443190,25.8
443191,27.5
443192,27.8
443193,27.4
443194,29.2
443195,31.1
443196,32.8
443197,34.6
443198,34.5
443199,35.0
443200,35.5
443201,35.5
443202,36.2
443203,37.4
443204,37.4
443205,38.9
443206,39.7
443207,41.0
443208,39.5
443209,37.5
443210,36.8
443211,35.7
443212,36.5
443213,39.2
443214,39.2
443215,39.2
443216,39.2
443217,39.2
443218,36.6
443219,36.2
443220,35.4
443221,32.0
443222,29.5
443223,28.4
443224,28.3
443225,27.9
443226,28.4
443227,29.2
443228,30.3
443229,31.7
443230,33.0
443231,33.7
443232,33.8
443233,32.1
443234,33.0
443235,29.8
443236,28.3
443237,23.5
443238,23.6
443239,22.4
443240,22.4
443241,21.5
443242,22.4
443243,22.7
443244,21.3
443245,21.9
443246,22.0
443247,18.9
443248,19.4
443249,21.8
443250,23.0
443251,24.0
443252,26.1
443253,28.8
443254,30.3
443255,31.4
443256,31.7
443257,35.8
443260,37.0
443261,41.1
443262,40.3
443263,36.9
443264,37.5
443265,37.9
443266,38.6
443267,39.9
443268,39.8
443269,39.5
443270,39.4
443271,38.2
443272,37.8
443273,37.5
443274,37.9
443275,37.3
443276,37.3
443277,35.7
443278,34.9
443279,32.5
443280,31.5
443281,29.7
443282,26.9
443283,23.6
443284,21.2
443285,17.0
443286,14.6
443287,11.1
