,时间,GPS车速
0,422093,5.7
1,422094,0.1
2,422095,0.1
3,422096,0.0
4,422097,0.0
5,422098,0.0
6,422099,0.0
7,422100,0.0
8,422101,0.0
9,422102,0.0
10,422103,0.0
11,422104,0.0
12,422105,0.0
13,422106,0.0
14,422107,0.0
15,422108,0.0
16,422109,0.0
17,422110,0.0
18,422111,0.0
19,422112,0.0
20,422113,0.0
21,422114,0.0
22,422115,0.0
23,422116,0.0
24,422117,0.0
25,422118,0.0
26,422119,0.0
27,422120,0.0
28,422121,0.0
29,422122,0.0
30,422123,0.0
31,422124,0.0
32,422125,0.0
33,422126,0.0
34,422127,0.0
35,422128,0.0
36,422129,0.0
37,422130,0.0
38,422131,0.0
39,422132,0.0
40,422133,0.0
41,422134,0.0
42,422135,0.0
43,422136,0.0
44,422137,0.0
45,422138,0.0
46,422139,0.0
47,422140,0.0
48,422141,0.0
49,422142,0.0
50,422143,0.0
51,422144,0.0
52,422145,0.0
53,422146,0.0
54,422147,0.0
55,422148,0.0
56,422149,0.0
57,422150,0.0
58,422151,0.0
59,422152,0.0
60,422153,0.0
61,422154,0.0
62,422155,0.0
63,422156,0.0
64,422157,0.0
65,422158,0.0
66,422159,0.0
67,422160,0.0
68,422161,0.0
69,422162,0.0
70,422163,0.0
71,422164,0.0
72,422165,0.0
73,422166,0.0
74,422167,0.0
75,422168,0.0
76,422169,0.0
77,422170,0.0
78,422171,0.0
79,422172,0.0
80,422173,0.0
81,422174,0.0
82,422175,0.0
83,422176,0.0
84,422177,0.0
85,422178,0.0
86,422179,0.0
87,422180,0.0
88,422181,0.0
89,422182,0.0
90,422183,0.0
91,422184,0.0
92,422185,0.0
93,422186,0.0
94,422187,0.0
95,422188,0.0
96,422189,0.0
97,422190,0.0
98,422191,0.0
99,422192,0.0
100,422193,0.0
101,422194,0.0
102,422195,0.0
103,422196,0.0
104,422197,0.0
105,422198,0.0
106,422199,0.0
107,422200,0.0
108,422201,0.0
109,422202,0.0
110,422203,0.0
111,422204,0.0
112,422205,0.0
113,422206,0.0
114,422207,0.0
115,422208,0.0
116,422209,0.0
117,422210,0.0
118,422211,0.0
119,422212,0.0
120,422213,0.0
121,422214,0.0
122,422215,0.0
123,422216,0.0
124,422217,0.0
125,422218,0.0
126,422219,0.0
127,422220,0.0
128,422221,0.0
129,422222,0.0
130,422223,0.0
131,422224,0.0
132,422225,0.0
133,422226,0.0
134,422227,0.0
135,422228,0.0
136,422229,0.0
137,422230,0.0
138,422231,0.0
139,422232,0.0
140,422233,0.0
141,422234,0.0
142,422235,0.0
143,422236,0.0
144,422237,0.0
145,422238,0.0
146,422239,0.0
147,422240,0.0
148,422241,0.0
149,422242,0.0
150,422243,0.0
151,422244,0.0
152,422245,0.0
153,422246,0.0
154,422247,0.0
155,422248,0.0
156,422249,0.0
157,422250,0.0
158,422251,0.0
159,422252,0.0
160,422253,0.0
161,422254,0.0
162,422255,0.0
163,422256,0.0
164,422257,0.0
165,422258,0.0
166,422259,0.0
167,422260,0.0
168,422261,0.0
169,422262,0.0
170,422263,0.0
171,422264,0.0
172,422265,0.0
173,422266,0.0
174,422267,0.0
175,422268,0.0
176,422269,0.0
177,422270,0.0
178,422271,0.0
179,422272,0.0
180,422273,0.0
181,422274,0.0
182,422275,0.0
183,422276,0.0
184,422277,2.7
185,422278,2.9
186,422279,3.4
187,422280,5.0
188,422281,9.4
189,422282,9.0
190,422283,8.9
191,422284,9.0
192,422285,9.6
193,422286,10.0
194,422287,11.4
195,422288,12.5
196,422289,12.1
197,422290,11.7
198,422291,11.7
199,422292,13.2
200,422293,14.4
201,422294,18.2
202,422295,17.4
203,422296,17.4
204,422297,17.4
205,422298,17.9
206,422299,18.0
207,422300,19.1
208,422301,19.7
209,422302,18.6
210,422303,18.3
211,422304,18.3
212,422305,19.2
213,422306,19.8
214,422307,20.2
215,422308,19.8
216,422309,18.3
217,422310,16.5
218,422311,15.9
219,422312,15.8
220,422313,15.7
221,422314,15.7
222,422315,16.0
223,422316,16.8
224,422317,19.0
225,422318,20.0
226,422319,21.7
227,422320,22.9
228,422321,23.0
229,422322,23.0
230,422323,23.3
231,422324,23.2
232,422325,22.5
233,422326,22.5
234,422327,21.5
235,422328,21.1
236,422329,20.5
237,422330,20.4
238,422331,20.6
239,422332,21.5
240,422334,24.9
241,422335,26.7
242,422336,25.1
243,422337,24.0
244,422338,22.2
245,422339,21.2
246,422340,16.8
247,422341,11.9
248,422342,10.9
