时间,GPS车速
341179,0.0
341180,0.0
341181,0.0
341182,0.0
341183,0.0
341184,0.0
341185,0.0
341186,0.0
341187,0.0
341188,0.0
341189,0.0
341190,0.0
341191,0.0
341192,0.0
341193,0.0
341194,0.0
341195,0.0
341196,0.0
341197,0.0
341198,0.0
341199,0.0
341200,0.0
341201,0.0
341202,0.0
341203,0.0
341204,0.0
341205,0.0
341206,0.0
341207,0.0
341208,0.0
341209,0.0
341210,0.0
341211,0.0
341212,11.5
341213,12.8
341214,11.7
341215,10.7
341216,9.2
341217,7.0
341218,5.4
341219,4.8
341220,4.9
341221,6.2
341222,5.7
341223,6.8
341224,6.3
341225,7.5
341226,7.8
341227,7.9
341228,9.2
341229,9.5
341230,11.1
341231,12.8
341232,13.9
341233,13.5
341234,13.3
341235,12.4
341236,11.9
341237,11.5
341238,10.8
341239,11.2
341240,11.2
341241,10.4
341242,11.3
341243,11.4
341244,11.4
341245,11.4
341246,11.7
341247,12.0
341248,13.8
341249,14.5
341250,14.2
341251,13.0
341252,13.5
341253,14.9
341254,16.6
341255,19.8
341256,20.8
341257,23.2
341258,24.2
341259,26.3
341260,26.4
341261,27.5
341262,28.6
341263,30.7
341264,30.7
341265,30.9
341266,30.2
341267,29.2
341268,29.1
341269,29.8
341270,30.3
341271,31.8
341272,32.7
341273,32.8
341274,32.8
341275,32.8
341276,33.5
341277,37.1
341278,38.6
341279,41.1
341280,41.9
341281,43.8
341282,44.7
341283,46.7
341284,46.8
341285,45.7
341286,45.8
341287,47.5
341288,47.6
341289,51.3
341290,51.3
341291,52.6
341292,52.8
341293,49.0
341333,57.8
341334,57.1
341335,51.8
341463,9.5
341464,9.5
341465,9.8
341466,10.3
341467,9.5
341468,9.6
341469,11.0
341470,11.7
341471,13.1
341472,15.8
341473,16.7
341474,17.3
341475,19.5
341476,19.9
341477,22.7
341478,23.1
341479,23.1
341480,24.4
341481,27.0
341482,27.5
341483,30.0
341484,31.5
341485,32.4
341486,32.9
341487,32.3
341488,30.6
341489,26.4
341490,22.0
341491,17.0
341492,12.4
341493,10.8
341494,8.2
341495,7.3
341496,7.5
341497,8.0
341498,8.7
341499,9.4
341500,10.1
341501,11.8
341502,12.4
341503,13.8
341504,18.2
341505,19.5
341506,19.4
341507,18.5
341508,18.1
341509,17.5
341510,16.3
341511,14.8
341512,13.6
341513,13.0
341514,12.4
341515,11.4
341516,13.1
341517,15.2
341518,15.2
341519,17.9
341520,18.0
341521,18.1
341522,18.1
341523,19.2
341524,19.8
341525,21.2
341526,20.4
341527,21.1
341528,21.2
341529,18.3
341530,16.5
341531,16.3
341532,16.3
341533,15.7
341534,15.7
341535,17.0
341536,16.4
341537,15.5
341538,15.5
341539,15.5
341543,17.6
341573,15.5
341574,15.5
341575,15.5
341577,17.6
341578,17.6
341579,17.6
341580,17.6
341581,17.6
341582,17.6
341583,17.6
341584,17.6
341585,17.6
341586,17.6
341587,17.6
341588,17.6
341589,17.6
341590,17.6
341591,17.6
341592,17.6
341593,17.6
341598,40.3
341599,42.0
341600,45.0
341601,46.9
341602,47.6
341603,48.2
341604,52.9
341605,54.9
341606,57.1
341607,57.0
341608,58.0
341609,59.3
341610,60.4
341611,60.9
341612,59.8
341613,60.9
341614,61.8
341615,61.3
341616,61.4
341617,61.5
341618,59.5
341619,59.4
341620,57.9
341621,57.1
341622,55.6
341623,54.5
341624,54.3
341625,53.8
341626,52.4
341868,0.0
