,时间,GPS车速
0,503301,7.7
1,503302,5.5
2,503303,3.9
3,503304,0.1
4,503305,0.0
5,503306,0.0
6,503307,0.0
7,503308,0.0
8,503309,0.0
9,503310,0.0
10,503311,0.0
11,503312,0.0
12,503313,0.0
13,503314,0.0
14,503315,0.0
15,503316,0.0
16,503317,0.0
17,503318,0.0
18,503319,0.0
19,503320,0.0
20,503321,0.0
21,503322,0.0
22,503323,0.0
23,503324,0.0
24,503325,3.1
25,503326,15.2
26,503327,19.6
27,503328,24.8
28,503329,31.7
29,503330,35.3
30,503331,39.2
31,503332,42.0
32,503333,43.2
33,503334,44.2
34,503335,45.2
35,503336,44.6
36,503337,43.9
37,503338,42.7
38,503339,43.8
39,503340,44.7
40,503341,45.5
41,503342,45.4
42,503343,45.9
43,503344,46.0
44,503345,46.0
45,503346,46.0
46,503347,48.0
47,503348,47.5
48,503349,49.1
49,503350,51.6
50,503351,52.3
51,503352,54.0
52,503353,54.5
53,503354,54.1
54,503355,54.4
55,503356,54.6
56,503357,54.3
57,503358,54.3
58,503359,48.3
59,503360,43.2
60,503361,40.5
61,503362,39.7
62,503363,42.2
63,503364,45.6
64,503365,46.9
65,503366,49.0
66,503367,51.6
67,503368,52.6
68,503369,54.7
69,503370,54.8
70,503371,55.2
71,503372,54.0
72,503373,52.4
73,503374,53.7
74,503375,53.8
75,503376,53.1
76,503377,54.0
77,503378,53.6
78,503379,51.3
79,503380,51.1
80,503381,50.0
81,503382,50.3
82,503383,53.7
83,503384,54.7
84,503385,57.4
85,503386,60.9
86,503387,62.1
87,503388,64.1
88,503389,65.5
89,503390,67.1
90,503391,69.5
91,503392,70.5
92,503393,71.5
93,503394,72.0
94,503395,73.9
95,503396,75.0
96,503689,69.6
97,503690,71.9
98,503691,71.3
99,503692,75.6
100,503693,77.7
101,503694,78.1
102,503695,78.4
103,503696,79.5
104,503697,79.7
105,503698,80.0
106,503699,80.3
107,503700,80.4
108,503701,80.3
109,503702,80.5
110,503703,79.2
111,503704,78.9
112,503705,76.2
113,503706,77.1
114,503707,71.7
115,503708,72.8
116,503709,72.0
117,503710,71.9
118,503711,74.1
119,503712,76.1
120,503713,79.9
121,503714,81.7
122,503715,84.8
123,503716,86.5
124,503717,87.7
125,503718,88.5
126,503719,85.7
127,503720,85.6
128,503721,85.6
129,503722,85.1
130,503723,83.7
131,503724,83.8
132,503725,82.3
133,503726,82.2
134,503727,81.4
135,503728,81.3
136,503729,79.2
137,503730,79.6
138,503731,75.1
139,503732,73.0
140,503733,71.3
141,503734,70.4
142,503735,65.7
143,503736,66.1
144,503737,58.4
145,503738,57.5
146,503739,57.5
147,503740,55.6
148,503741,56.7
149,503742,56.7
150,503743,55.9
151,503744,57.2
152,503745,59.2
153,503746,61.3
154,503747,61.7
155,503748,62.4
156,503749,63.4
157,503750,63.4
158,503751,62.8
159,503752,63.0
160,503753,62.0
161,503754,62.1
162,503755,64.0
163,503756,64.8
164,503757,66.0
165,503758,66.9
166,503759,67.7
167,503760,67.7
168,503761,68.5
169,503762,68.1
170,503763,69.5
171,503764,70.5
172,503765,69.8
173,503766,69.8
174,503767,69.7
175,503768,70.2
176,503769,71.2
177,503770,71.2
178,503771,71.3
179,503772,71.3
180,503773,71.3
181,503774,71.4
182,503775,71.5
183,503776,72.3
184,503777,73.1
185,503778,73.2
186,503779,73.1
187,503780,72.6
188,503781,71.7
189,503782,71.8
190,503783,72.7
191,503784,73.3
192,503785,72.8
193,503786,74.2
194,503787,74.7
195,503788,74.5
196,503789,73.9
197,503790,72.2
198,503791,70.7
199,503792,69.5
200,503793,68.1
201,503794,66.7
202,503795,67.7
203,503796,67.7
204,503797,66.8
205,503798,63.5
206,503799,61.1
207,503800,59.2
208,503801,58.0
209,503802,58.4
210,503803,57.7
211,503804,57.8
212,503805,56.5
213,503806,57.0
214,503807,57.5
215,503808,57.1
216,503809,60.2
217,503810,60.6
218,503811,60.6
219,503812,59.4
220,503813,59.3
221,503814,59.3
222,503815,59.3
223,503816,60.8
224,503817,61.2
225,503818,62.2
226,503819,63.7
227,503820,63.7
228,503821,65.3
229,503822,65.0
230,503823,66.7
231,503824,67.0
232,503825,66.6
233,503826,67.6
234,503827,68.1
235,503828,67.6
236,503829,68.5
237,503830,68.4
238,503831,67.7
239,503832,67.7
240,503833,67.3
241,503834,67.4
242,503835,66.7
243,503836,66.8
244,503837,66.4
245,503838,65.0
246,503839,64.4
247,503840,64.3
248,503841,64.3
249,503842,64.2
250,503843,64.1
251,503844,64.7
252,503845,64.4
253,503846,65.6
254,503847,65.0
255,503848,65.4
256,503849,66.7
257,503850,66.8
258,503851,67.3
259,503852,66.8
260,503853,66.9
261,503854,67.7
262,503855,67.6
263,503856,68.4
264,503857,69.5
265,503858,69.4
266,503859,69.1
267,503860,68.6
268,503861,69.3
269,503862,69.5
270,503863,69.1
271,503864,67.7
272,503865,67.3
273,503866,68.9
274,503867,70.0
275,503868,68.0
276,503869,69.9
277,503870,70.9
278,503871,72.0
279,503872,72.9
280,503873,74.4
281,503874,75.0
282,503875,76.0
283,503876,76.1
284,503877,77.0
285,503878,78.4
286,503879,79.8
287,503880,82.3
288,503881,83.3
289,503882,82.4
290,503883,81.7
291,503884,80.7
292,503885,80.7
293,503886,80.7
294,503887,80.3
295,503888,80.6
296,503889,80.3
297,503890,78.1
298,503891,77.2
299,503892,76.0
300,503893,74.8
301,503894,75.1
302,503895,73.8
303,503896,76.3
304,503897,75.8
305,503898,75.8
306,503899,76.2
307,503900,75.0
308,503901,74.9
309,503902,72.1
310,503903,73.3
311,503904,75.7
312,503905,76.0
313,503906,78.2
314,503907,77.3
315,503908,79.4
316,503909,79.4
317,503910,82.1
318,503911,82.1
319,503912,81.5
320,503913,82.6
321,503914,83.1
322,503915,83.7
323,503916,82.9
324,503917,82.5
325,503918,79.7
326,503919,80.9
327,503920,71.4
328,503921,69.6
329,503922,69.4
330,503923,68.0
331,503924,70.0
332,503925,71.8
333,503926,72.7
334,503927,74.1
335,503928,74.8
336,503929,75.2
337,503930,74.8
338,503931,74.8
339,503932,72.8
340,503933,73.9
341,503934,74.2
342,503935,73.6
343,503936,69.9
344,503937,69.8
345,503938,71.0
346,503939,70.5
347,503940,69.7
348,503941,69.4
349,503942,69.8
350,503943,69.5
351,503944,69.6
352,503945,69.5
353,503946,68.3
354,503947,67.3
355,503948,67.6
356,503949,67.1
357,503950,65.3
358,503951,63.2
359,503952,61.0
360,503953,58.6
361,503954,57.9
362,503955,56.9
363,503956,57.0
